Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.142	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	31	GSM736577,GSM736573
1.418	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842,rs12051272,rs4783244	32	GSM736611,GSM736624
0.810	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	33	GSM736542,GSM736511
1.099	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842,rs12051272,rs4783244	34	GSM736507,GSM736627
0.870	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs731839,rs507506,rs1108842,rs12051272	35	GSM1024763
1.835	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	36	GSM736555,GSM736614
0.356	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs4716055,rs2925979,rs507506,rs1108842,rs12051272	37	GSM816646,GSM736575,GSM736533
1.881	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs731839,rs2925979,rs507506,rs1108842,rs12051272,rs17366568,rs4783244,rs4301033	38	Lookup
1.472	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs4805885,rs1108842,rs6488898	39	Lookup
1.543	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4783244	40	GSM816668
-0.547	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842	41	GSM816636
2.604	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs668459,rs998584,rs2925979,rs507506,rs1108842,rs4301033	42	GSM736522,GSM736570
1.676	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842,rs6488898	43	GSM1008585
0.428	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	44	GSM736594,GSM736535
-0.088	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	45	GSM816669,GSM736634,GSM736552
1.165	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842,rs12051272	46	GSM736628,GSM736541
0.457	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs4777845,rs2925979,rs507506,rs1108842,rs182052	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
2.523	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs4777845,rs507506,rs1108842,rs2657888,rs2980879,rs4783244	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
1.149	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs4777845,rs507506,rs1108842,rs182052	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.977	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	50	GSM736586,GSM736538
2.032	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4783244,rs3865188,rs4301033	51	GSM816633,GSM816643,GSM736564,GSM736510
1.005	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4777845,rs507506,rs1108842,rs12051272	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.025	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842	53	GSM736500,GSM736587
0.350	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842	54	GSM736600,GSM736493
1.697	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	55	GSM736534,GSM736491
2.329	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	56	GSM736613,GSM736526,GSM736613,GSM736526
1.645	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs2980879	57	GSM736613,GSM736526,GSM736613,GSM736526
-0.016	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs2657888	58	GSM816649,GSM736580,GSM736506
1.869	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	59	GSM736631,GSM736606
1.608	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	60	GSM736569,GSM736597
1.842	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842,rs2657888,rs12051272	61	GSM736585,GSM736532
1.562	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	62	GSM736589,GSM736615
1.907	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	63	GSM736621,GSM736550
1.717	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs592423	64	GSM736632,GSM736528
1.707	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842,rs12051272,rs4301033	65	GSM736549,GSM736557
0.750	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842,rs12051272	66	GSM736527,GSM736548
1.510	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842,rs12051272,rs4301033	67	GSM736630,GSM736623
2.460	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1648707,rs998584,rs731839,rs2925979,rs601339,rs507506,rs1108842,rs12051272,rs4301033	68	GSM816647
0.865	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842,rs12051272,rs592423	69	GSM736543,GSM736539
1.076	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	70	GSM736608,GSM736617
1.423	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs998584,rs266717,rs4777845,rs2925979,rs507506,rs1108842,rs12051272	71	Lookup
1.745	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs4777845,rs507506,rs1108842,rs12051272,rs592423,rs6488898	72	Lookup
0.147	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4777845,rs507506,rs1108842	73	GSM816629
1.537	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs998584,rs3001032,rs2925979,rs507506,rs1108842	74	GSM736547,GSM736515
0.018	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842,rs4301033	75	GSM736495,GSM736636
1.492	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs731839,rs2925979,rs507506,rs1108842,rs12051272,rs4783244	76	GSM816628
1.897	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4301033	77	GSM736602,GSM736572
1.787	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4783244	78	GSM736524,GSM736605
1.883	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842	79	GSM736531,GSM736619
2.043	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs998584,rs3001032,rs2925979,rs507506,rs1108842	80	GSM736579,GSM736576
1.402	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842,rs12051272,rs10885531	81	GSM736494,GSM736601
2.032	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	82	GSM736568,GSM736540
1.494	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	83	GSM736516,GSM736504
0.471	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4777845,rs507506,rs1108842,rs12051272,rs4783244	84	GSM816642
1.678	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272,rs4783244	85	GSM736499,GSM736618
0.964	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs731839,rs266717,rs507506,rs1108842,rs12051272,rs11924390	86	GSM816667
3.880	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs822354,rs731839,rs266717,rs2925979,rs507506,rs1108842,rs12051272,rs6810075,rs4783244,rs4301033	87	GSM816663
0.894	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs668459,rs2925979,rs507506,rs13358260,rs1108842	88	GSM816662,GSM736637,GSM736639
1.822	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs4777845,rs507506,rs1108842,rs12051272,rs2980879,rs4783244	89	GSM816671
1.693	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs4777845,rs507506,rs1108842,rs2980879,rs4783244	90	GSM816641
2.068	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs731839,rs2925979,rs507506,rs1108842,rs12051272,rs592423,rs4783244	91	GSM816672
0.919	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842	92	GSM736514,GSM736563
2.948	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs592423,rs4783244	93	GSM736574,GSM736503
1.879	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272,rs592423	94	GSM736612,GSM736536
3.018	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272,rs182052,rs10885531,rs4783244	95	Lookup
0.486	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4301033	96	GSM816650,GSM736560,GSM736553
0.441	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4783244	97	GSM816650,GSM736560,GSM736553
2.053	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	98	Lookup
2.337	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs668459,rs2925979,rs507506,rs1108842,rs12051272,rs4783244,rs4301033	99	GSM816630
2.312	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4301033	100	GSM736544,GSM736584
2.591	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs2657888,rs592423	101	GSM736517,GSM736519
1.261	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272,rs2980879,rs17366568	102	GSM816666
2.561	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs822354,rs731839,rs4777845,rs507506,rs1108842,rs12051272,rs182052,rs4783244	103	GSM816660
0.319	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs507506,rs1108842,rs12051272	104	GSM816639
-0.199	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842	105	GSM816637,GSM816634,GSM736565,GSM736603
-0.032	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842	106	GSM816637,GSM816634,GSM736565,GSM736603
0.928	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	107	GSM1024742,GSM1024743
1.228	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4777845,rs507506,rs1108842,rs12051272	108	GSM1008595
2.324	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842,rs6773957,rs4783244	109	GSM736562,GSM736590
2.503	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4301033	110	GSM736551,GSM736616
3.021	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs4301033	111	GSM736598,GSM736633
3.122	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272,rs592423	112	GSM736518,GSM736596
2.522	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs731839,rs507506,rs4805885,rs1108842,rs12051272,rs592423,rs17366568,rs4301033	113	GSM816652
0.365	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	114	GSM816626
1.879	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs731839,rs4777845,rs507506,rs1108842,rs12051272,rs17366568,rs3865188	115	GSM816631
2.387	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs998584,rs3001032,rs2925979,rs507506,rs1108842,rs12051272,rs4301033	116	GSM736567,GSM736520
1.011	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs998584,rs507506,rs1108842,rs12051272	117	GSM736498,GSM736546
-0.120	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	118	GSM816635,GSM736545,GSM736556
0.522	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs2925979,rs507506,rs1108842,rs12051272	119	GSM816661
0.239	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272	120	GSM736537,GSM736625
1.264	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs4777845,rs507506,rs1108842,rs12051272,rs4783244	121	GSM1024751,GSM1024795
1.084	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842,rs12051272,rs4783244	122	GSM1008606,GSM1008605
3.144	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs998584,rs4777845,rs2925979,rs507506,rs1108842,rs2657888,rs12051272,rs6810075,rs4783244	123	GSM1008606,GSM1008605
1.012	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs266717,rs507506,rs1108842,rs7955516	124	GSM1008594,GSM1008593
0.453	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2925979,rs507506,rs1108842	125	GSM1008594,GSM1008593
