Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-1.258	4.82163733276643e-17	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig		54	GSM736600,GSM736493
-0.603	0.0772890905448063	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs920915	55	GSM736534,GSM736491
-0.508	0.0913853870400252	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs920915	56	GSM736613,GSM736526,GSM736613,GSM736526
-0.967	0.039152661700992	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs920915	57	GSM736613,GSM736526,GSM736613,GSM736526
0.618	0.444710848112352	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs493258,rs920915,rs9332739	58	GSM816649,GSM736580,GSM736506
-0.568	0.0826487853445797	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs920915	59	GSM736631,GSM736606
0.143	0.258403687442231	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs10737680,rs920915	60	GSM736569,GSM736597
0.118	0.251269632351426	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs493258,rs920915	61	GSM736585,GSM736532
-0.706	0.0630072273778198	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs920915	62	GSM736589,GSM736615
-0.642	0.0709587502131851	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs920915	63	GSM736621,GSM736550
0.199	0.275144707249429	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs493258,rs920915	64	GSM736632,GSM736528
-0.622	0.0781120316839054	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs920915	65	GSM736549,GSM736557
-0.596	0.079780971336141	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs920915	66	GSM736527,GSM736548
0.113	0.250800738420639	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs493258,rs920915	67	GSM736630,GSM736623
0.312	0.324954076986383	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10490924,rs12153855,rs2230199,rs920915	68	GSM816647
0.195	0.273858040467961	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs10468017,rs920915	69	GSM736543,GSM736539
-0.544	0.0834300168340696	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs920915	70	GSM736608,GSM736617
-0.938	0.0562533010859737	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs9332739	71	Lookup
-0.980	0.0367124257530838	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs2230199	72	Lookup
-0.976	0.0401101113746552	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199	73	GSM816629
-0.638	0.0736627255745572	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs920915	74	GSM736547,GSM736515
0.769	0.496271078962594	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs10737680,rs8017304,rs920915	75	GSM736495,GSM736636
-0.366	0.146667725539476	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1864163,rs8135665,rs9332739	76	GSM816628
-0.883	0.0457872320168983	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs920915	77	GSM736602,GSM736572
-0.184	0.171327330433223	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs4420638,rs920915	78	GSM736524,GSM736605
-0.276	0.134156314520307	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs920915	79	GSM736531,GSM736619
-0.415	0.105581708450488	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs920915	80	GSM736579,GSM736576
-0.731	0.0619895413631184	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs920915	81	GSM736494,GSM736601
-0.543	0.0843225095239352	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs920915	82	GSM736568,GSM736540
0.835	0.528386458673278	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs10737680,rs493258,rs920915	83	GSM736516,GSM736504
-1.698	0.0103369169536455	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199	84	GSM816642
-1.448	4.34294517858653e-11	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig		85	GSM736499,GSM736618
0.237	0.300432579815428	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199,rs522162,rs8135665,rs9332739	86	GSM816667
-1.379	0.015840395149017	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9332739	87	GSM816663
-0.576	0.0985040388370122	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs9332739	88	GSM816662,GSM736637,GSM736639
-0.104	0.201660738061752	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199,rs8135665,rs9332739	89	GSM816671
-0.487	0.115037238111546	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10490924,rs8135665	90	GSM816641
1.555	0.900751737801411	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10490924,rs1864163,rs2230199,rs3764261,rs920915	91	GSM816672
-0.502	0.092258108482983	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs920915	92	GSM736514,GSM736563
-0.467	0.0990878419356324	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs920915	93	GSM736574,GSM736503
0.139	0.256720172354963	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs522162,rs920915	94	GSM736612,GSM736536
-1.044	0.0359600066974184	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199	95	Lookup
-0.358	0.146554109779323	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs920915,rs9332739	96	GSM816650,GSM736560,GSM736553
-1.107	0.0414405426387944	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs9332739	97	GSM816650,GSM736560,GSM736553
-0.526	0.088822716620313	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs920915	98	Lookup
0.371	0.337058031284239	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199,rs920915,rs9332739	99	GSM816630
-0.668	0.0690777348748849	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs920915	100	GSM736544,GSM736584
-1.375	4.3429403569492e-11	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig		101	GSM736517,GSM736519
0.107	0.259437684135072	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199,rs8135665,rs920915	102	GSM816666
-0.069	0.211179253034571	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1864163,rs2230199,rs8135665	103	GSM816660
-0.798	0.0554606959886215	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs920915	104	GSM816639
-0.694	0.0786732438997622	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs9332739	105	GSM816637,GSM816634,GSM736565,GSM736603
-0.480	0.112519791613816	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199,rs9332739	106	GSM816637,GSM816634,GSM736565,GSM736603
-0.565	0.0839251693453267	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs920915	107	GSM1024742,GSM1024743
-0.035	0.209270814122073	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10737680,rs920915	108	GSM1008595
-0.525	0.0916027324304188	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs920915	109	GSM736562,GSM736590
1.129	0.65689638246485	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs13081855,rs493258,rs920915	110	GSM736551,GSM736616
-0.420	0.107889963314671	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs920915	111	GSM736598,GSM736633
-0.462	0.0988512718062546	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs920915	112	GSM736518,GSM736596
-0.395	0.139916670741915	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs2230199,rs920915	113	GSM816652
-0.715	0.0811324476324323	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199,rs920915	114	GSM816626
-0.711	0.074109865871571	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230199,rs9332739	115	GSM816631
-0.725	0.0602862250269344	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs920915	116	GSM736567,GSM736520
-0.536	0.087361907477166	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs920915	117	GSM736498,GSM736546
-0.160	0.188577605749028	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs920915,rs9332739	118	GSM816635,GSM736545,GSM736556
-0.132	0.195539594599349	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12153855,rs522162,rs920915	119	GSM816661
-0.933	0.0384842338382899	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs920915	120	GSM736537,GSM736625
-1.685	0	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig		121	GSM1024751,GSM1024795
-0.347	0.13866882150854	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13081855,rs1864163	122	GSM1008606,GSM1008605
-0.444	0.119355224847635	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1864163,rs2230199	123	GSM1008606,GSM1008605
0.175	0.26651298913133	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10468017,rs2230199	124	GSM1008594,GSM1008593
0.008	0.220403658003876	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10468017,rs1864163	125	GSM1008594,GSM1008593
