Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.004	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs4554859	60	GSM736569,GSM736597
-0.295	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs7204439	61	GSM736585,GSM736532
-0.135	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs4554859	62	GSM736589,GSM736615
-0.288	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs9488238	63	GSM736621,GSM736550
1.057	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs7204439	64	GSM736632,GSM736528
-0.092	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs7204439	65	GSM736549,GSM736557
-1.073	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig		66	GSM736527,GSM736548
0.567	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs1205863	67	GSM736630,GSM736623
-1.173	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439	68	GSM816647
0.818	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs4554859,rs1205863	69	GSM736543,GSM736539
-0.029	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs7204439	70	GSM736608,GSM736617
-0.562	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs926849,rs7204439	71	Lookup
0.859	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs2017567,rs9301951	72	Lookup
0.065	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs4554859	73	GSM816629
1.537	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs2017567,rs7896691	74	GSM736547,GSM736515
1.244	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs4554859,rs9301951	75	GSM736495,GSM736636
-0.429	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs7896691	76	GSM816628
-0.557	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs9488238	77	GSM736602,GSM736572
0.450	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs4554859	78	GSM736524,GSM736605
-1.063	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig		79	GSM736531,GSM736619
-1.029	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig		80	GSM736579,GSM736576
-0.131	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs4554859	81	GSM736494,GSM736601
0.000	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs9488238	82	GSM736568,GSM736540
1.650	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs7204439,rs4554859	83	GSM736516,GSM736504
-1.032	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs4802666	84	GSM816642
-0.992	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig		85	GSM736499,GSM736618
-1.394	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439	86	GSM816667
-0.054	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs2017567	87	GSM816663
-0.038	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs926849,rs7204439	88	GSM816662,GSM736637,GSM736639
-0.240	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs7204439	89	GSM816671
-0.024	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs7896691	90	GSM816641
-0.727	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439	91	GSM816672
-0.993	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig		92	GSM736514,GSM736563
-1.206	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig		93	GSM736574,GSM736503
-1.269	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig		94	GSM736612,GSM736536
-1.541	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig		95	Lookup
0.236	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs926849,rs7204439	96	GSM816650,GSM736560,GSM736553
0.205	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs926849,rs7204439,rs4554859	97	GSM816650,GSM736560,GSM736553
-1.280	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig		98	Lookup
-1.748	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		99	GSM816630
-1.208	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig		100	GSM736544,GSM736584
0.000	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs7204439	101	GSM736517,GSM736519
-0.104	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs4802666	102	GSM816666
-0.341	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs7204439	103	GSM816660
-0.492	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4554859	104	GSM816639
-0.156	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs926849,rs7204439	105	GSM816637,GSM816634,GSM736565,GSM736603
-0.973	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439	106	GSM816637,GSM816634,GSM736565,GSM736603
2.078	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs1981483,rs7204439,rs1205863	107	GSM1024742,GSM1024743
0.653	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1981483,rs7204439	108	GSM1008595
1.160	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs2484992	109	GSM736562,GSM736590
-1.296	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig		110	GSM736551,GSM736616
-1.259	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig		111	GSM736598,GSM736633
0.024	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs9488238	112	GSM736518,GSM736596
-1.227	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439	113	GSM816652
0.560	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs4554859,rs2017567	114	GSM816626
-0.214	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9488238,rs7204439	115	GSM816631
-0.308	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs9488238	116	GSM736567,GSM736520
-0.197	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs9488238	117	GSM736498,GSM736546
0.545	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs926849,rs7204439,rs2017567	118	GSM816635,GSM736545,GSM736556
-1.096	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439	119	GSM816661
-1.471	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig		120	GSM736537,GSM736625
1.143	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs4554859,rs2017567	121	GSM1024751,GSM1024795
-0.054	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439,rs10998466	122	GSM1008606,GSM1008605
-0.790	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4554859	123	GSM1008606,GSM1008605
-0.282	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7204439	124	GSM1008594,GSM1008593
0.647	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4554859,rs4875102	125	GSM1008594,GSM1008593
