Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.766	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs131794,rs3218097,rs9859260,rs643381,rs12718597,rs5987027	18	GSM736626,GSM736595
1.038	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs3218097,rs12718597,rs10758658	19	GSM736501,GSM736492
4.860	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs9374080,rs4895441,rs668459,rs172629,rs3218097,rs9859260,rs643381,rs7203560,rs12718597,rs9349205,rs5987027	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
2.730	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs3218097,rs9859260,rs643381,rs12718597,rs10758658	21	GSM736604,GSM736529
0.871	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs9859260,rs12718597,rs9349205,rs1800562	22	GSM736592,GSM1024760
0.412	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs9859260,rs12718597	23	GSM736502,GSM1024792
-0.458	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs5987027	24	GSM736583,GSM736505
-0.317	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs5987027	25	GSM816638
-0.688	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs172629	26	GSM736509,GSM736554
-0.671	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs2236496	27	GSM1024745,GSM1024747
-0.477	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs2236496	28	GSM736609,GSM736523
-0.785	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs9859260	29	GSM736571,GSM736521
-0.284	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs2236496	30	GSM736599,GSM736591
-0.521	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs2236496	31	GSM736577,GSM736573
-0.464	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs2236496	32	GSM736611,GSM736624
-0.632	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs3218097	33	GSM736542,GSM736511
-0.489	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs2236496	34	GSM736507,GSM736627
-1.641	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig		35	GSM1024763
-0.562	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs5987027	36	GSM736555,GSM736614
-1.378	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs9349205	37	GSM816646,GSM736575,GSM736533
-1.745	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597	38	Lookup
-0.597	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs12718597	39	Lookup
-0.333	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597,rs10758658	40	GSM816668
2.504	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2540917,rs855791,rs7189020,rs3218097,rs9859260,rs7203560,rs12718597,rs10758658	41	GSM816636
0.770	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs668459,rs643381	42	GSM736522,GSM736570
0.139	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs12718597	43	GSM1008585
-0.800	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs9859260	44	GSM736594,GSM736535
-0.558	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs9859260,rs9349205	45	GSM816669,GSM736634,GSM736552
-1.259	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig		46	GSM736628,GSM736541
-0.509	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs9859260,rs9349205	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-1.707	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.977	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.208	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs172629,rs10758658	50	GSM736586,GSM736538
-0.641	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs9859260,rs9349205	51	GSM816633,GSM816643,GSM736564,GSM736510
-1.414	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		52	GSM816633,GSM816643,GSM736564,GSM736510
-0.713	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs12718597	53	GSM736500,GSM736587
-1.128	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig		54	GSM736600,GSM736493
2.187	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs131794,rs9859260,rs643381,rs5987027	55	GSM736534,GSM736491
-1.238	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig		56	GSM736613,GSM736526,GSM736613,GSM736526
-0.813	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs10758658	57	GSM736613,GSM736526,GSM736613,GSM736526
-1.334	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs9349205	58	GSM816649,GSM736580,GSM736506
0.499	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs643381,rs5987027	59	GSM736631,GSM736606
-1.475	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig		60	GSM736569,GSM736597
-1.231	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig		61	GSM736585,GSM736532
-1.306	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig		62	GSM736589,GSM736615
-1.453	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig		63	GSM736621,GSM736550
-0.294	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs172629	64	GSM736632,GSM736528
-0.363	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs10758658	65	GSM736549,GSM736557
-1.183	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig		66	GSM736527,GSM736548
-1.308	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig		67	GSM736630,GSM736623
-0.902	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597,rs1211375	68	GSM816647
-1.325	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig		69	GSM736543,GSM736539
-1.166	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig		70	GSM736608,GSM736617
-1.423	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs9349205	71	Lookup
-0.818	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs12718597	72	Lookup
-0.976	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597	73	GSM816629
-1.242	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig		74	GSM736547,GSM736515
0.890	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs3218097,rs12718597,rs9349205	75	GSM736495,GSM736636
-0.986	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597,rs5987027	76	GSM816628
-0.697	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs172629	77	GSM736602,GSM736572
-1.516	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig		78	GSM736524,GSM736605
-1.053	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig		79	GSM736531,GSM736619
-1.150	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig		80	GSM736579,GSM736576
-1.496	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig		81	GSM736494,GSM736601
-0.512	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs5987027	82	GSM736568,GSM736540
-0.525	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs5987027	83	GSM736516,GSM736504
-1.714	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597	84	GSM816642
-1.412	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig		85	GSM736499,GSM736618
-2.405	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		86	GSM816667
-0.667	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3218097,rs7203560	87	GSM816663
0.325	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs9374080,rs668459,rs9349205	88	GSM816662,GSM736637,GSM736639
-0.055	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9374080,rs855791,rs12718597	89	GSM816671
-0.360	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs855791,rs5987027	90	GSM816641
-0.481	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs172629,rs5987027	91	GSM816672
-0.358	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs855791	92	GSM736514,GSM736563
-1.209	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig		93	GSM736574,GSM736503
-1.397	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig		94	GSM736612,GSM736536
-0.302	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs855791,rs9859260	95	Lookup
-0.754	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs643381,rs9349205	96	GSM816650,GSM736560,GSM736553
-1.449	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs9349205	97	GSM816650,GSM736560,GSM736553
-1.189	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig		98	Lookup
-0.948	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs668459	99	GSM816630
-1.385	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig		100	GSM736544,GSM736584
-0.463	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs9859260	101	GSM736517,GSM736519
-0.536	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs172629,rs2413450	102	GSM816666
-1.190	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7203560	103	GSM816660
-1.532	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		104	GSM816639
-1.209	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs9349205	105	GSM816637,GSM816634,GSM736565,GSM736603
0.193	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2236496,rs3218097,rs12718597	106	GSM816637,GSM816634,GSM736565,GSM736603
-0.405	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs2236496	107	GSM1024742,GSM1024743
-0.563	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597	108	GSM1008595
-0.262	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs172629	109	GSM736562,GSM736590
-0.250	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs172629	110	GSM736551,GSM736616
-1.181	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig		111	GSM736598,GSM736633
-0.204	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs172629	112	GSM736518,GSM736596
-1.013	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs855791,rs7189020	113	GSM816652
0.000	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs172629,rs855791,rs10758658	114	GSM816626
-0.645	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9859260,rs10758658	115	GSM816631
-1.402	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig		116	GSM736567,GSM736520
-1.316	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig		117	GSM736498,GSM736546
-1.211	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs9349205	118	GSM816635,GSM736545,GSM736556
-1.300	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9859260	119	GSM816661
0.090	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs172629,rs9859260	120	GSM736537,GSM736625
-0.951	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs12718597	121	GSM1024751,GSM1024795
-0.927	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12718597	122	GSM1008606,GSM1008605
-0.374	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs855791,rs12718597	123	GSM1008606,GSM1008605
-1.383	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig		124	GSM1008594,GSM1008593
-1.433	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig		125	GSM1008594,GSM1008593
