Zscore	Cell	Tissue	File	SNPs	Number	Accession
2.163	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs642961,rs3764628,rs813218	32	GSM736611,GSM736624
1.590	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs987525,rs7590268,rs3764628,rs813218	33	GSM736542,GSM736511
0.998	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628,rs813218	34	GSM736507,GSM736627
0.082	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs742071,rs3764628	35	GSM1024763
0.134	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs813218	36	GSM736555,GSM736614
1.209	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs861020,rs3764628,rs17079928,rs813218	37	GSM816646,GSM736575,GSM736533
0.020	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs987525,rs742071,rs13542,rs3764628	38	Lookup
0.238	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628	39	Lookup
0.299	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628,rs4703822	40	GSM816668
-0.138	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs13041247,rs3764628	41	GSM816636
1.861	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs742071,rs13542,rs3764628,rs813218	42	GSM736522,GSM736570
1.285	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628	43	GSM1008585
0.288	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628,rs813218	44	GSM736594,GSM736535
1.771	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs987525,rs5765956,rs642961,rs3764628,rs17079928,rs813218	45	GSM816669,GSM736634,GSM736552
1.093	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs987525,rs3764628,rs813218	46	GSM736628,GSM736541
2.352	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628,rs745080,rs12543318,rs17079928,rs813218	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.167	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs1873147	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.271	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs813218	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.708	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs987525,rs13542,rs3764628	50	GSM736586,GSM736538
0.388	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628,rs17079928,rs813218	51	GSM816633,GSM816643,GSM736564,GSM736510
1.753	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11228719,rs642961,rs3764628,rs4703822	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.176	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs3764628	53	GSM736500,GSM736587
-0.123	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs3764628	54	GSM736600,GSM736493
0.730	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628,rs813218	55	GSM736534,GSM736491
0.975	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs987525,rs13542,rs3764628	56	GSM736613,GSM736526,GSM736613,GSM736526
-0.306	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs987525,rs3764628	57	GSM736613,GSM736526,GSM736613,GSM736526
0.107	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs17079928,rs813218	58	GSM816649,GSM736580,GSM736506
-0.550	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs3764628	59	GSM736631,GSM736606
0.757	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs987525,rs13542,rs3764628	60	GSM736569,GSM736597
0.007	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs642961,rs3764628	61	GSM736585,GSM736532
1.386	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs987525,rs642961,rs3764628,rs813218	62	GSM736589,GSM736615
0.633	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs987525,rs642961,rs3764628	63	GSM736621,GSM736550
2.238	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs987525,rs7590268,rs8001641,rs3764628,rs813218	64	GSM736632,GSM736528
-0.437	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs3764628	65	GSM736549,GSM736557
-0.617	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs3764628	66	GSM736527,GSM736548
0.673	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs642961,rs3764628,rs12543318	67	GSM736630,GSM736623
-0.055	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs5765956,rs642961,rs3764628	68	GSM816647
0.094	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628	69	GSM736543,GSM736539
1.520	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs5765956,rs861020,rs642961,rs3764628	70	GSM736608,GSM736617
0.654	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs17079928,rs4703516,rs813218	71	Lookup
-1.013	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs3764628	72	Lookup
-0.809	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628	73	GSM816629
0.380	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs12543318	74	GSM736547,GSM736515
-0.066	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs642961,rs3764628	75	GSM736495,GSM736636
-1.211	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628	76	GSM816628
-0.197	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs12543318	77	GSM736602,GSM736572
0.420	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs8001641,rs3764628,rs813218	78	GSM736524,GSM736605
-0.264	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs3764628	79	GSM736531,GSM736619
-0.626	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs3764628	80	GSM736579,GSM736576
0.369	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs987525,rs3764628,rs813218	81	GSM736494,GSM736601
0.342	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs813218	82	GSM736568,GSM736540
-0.733	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs3764628	83	GSM736516,GSM736504
0.000	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs1873147,rs4703516	84	GSM816642
1.463	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628,rs10174126,rs813218	85	GSM736499,GSM736618
0.734	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs212016,rs1873147,rs4703516	86	GSM816667
0.096	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs5765956,rs13542,rs3764628	87	GSM816663
0.417	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs17079928,rs813218	88	GSM816662,GSM736637,GSM736639
-0.507	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628	89	GSM816671
-0.198	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs1873147	90	GSM816641
-1.141	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628	91	GSM816672
1.230	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs861020,rs3764628,rs10174126	92	GSM736514,GSM736563
1.298	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs7590268,rs3764628,rs1873147	93	GSM736574,GSM736503
-0.687	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs3764628	94	GSM736612,GSM736536
0.724	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs742071,rs13041247,rs3764628	95	Lookup
0.132	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs742071,rs3764628,rs17079928,rs813218	96	GSM816650,GSM736560,GSM736553
0.186	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs742071,rs3764628,rs17079928,rs813218	97	GSM816650,GSM736560,GSM736553
-0.671	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs3764628	98	Lookup
-0.290	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628	99	GSM816630
-0.041	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs10174126	100	GSM736544,GSM736584
0.156	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628	101	GSM736517,GSM736519
-0.631	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs10174126	102	GSM816666
0.223	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628,rs1873147	103	GSM816660
0.949	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs861020,rs642961,rs3764628	104	GSM816639
1.169	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs861020,rs3764628,rs745080,rs17079928,rs813218	105	GSM816637,GSM816634,GSM736565,GSM736603
1.287	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13041247,rs3764628,rs745080,rs1873147	106	GSM816637,GSM816634,GSM736565,GSM736603
1.524	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs5765956,rs7590268,rs642961,rs3764628	107	GSM1024742,GSM1024743
1.935	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13041247,rs861020,rs642961,rs3764628	108	GSM1008595
0.100	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs861020,rs3764628	109	GSM736562,GSM736590
-0.641	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs3764628	110	GSM736551,GSM736616
0.381	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs813218	111	GSM736598,GSM736633
1.047	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs12543318,rs813218	112	GSM736518,GSM736596
-0.145	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628,rs10174126	113	GSM816652
-1.203	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628	114	GSM816626
0.859	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs742071,rs13542,rs8001641,rs3764628,rs4703822	115	GSM816631
1.118	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs5765956,rs8001641,rs3764628,rs813218	116	GSM736567,GSM736520
1.776	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs5765956,rs7590268,rs3764628,rs9574565	117	GSM736498,GSM736546
1.362	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs861020,rs642961,rs3764628,rs17079928,rs813218	118	GSM816635,GSM736545,GSM736556
-0.604	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs642961,rs3764628	119	GSM816661
1.148	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs987525,rs7590268,rs13542,rs3764628,rs813218	120	GSM736537,GSM736625
1.789	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs13542,rs642961,rs3764628,rs4703516	121	GSM1024751,GSM1024795
0.576	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628,rs1873147	122	GSM1008606,GSM1008605
-0.353	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs987525,rs4132699	123	GSM1008606,GSM1008605
0.404	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3764628,rs745080	124	GSM1008594,GSM1008593
0.410	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13542,rs3764628	125	GSM1008594,GSM1008593
