Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.068	0.214183125319267	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs16887244	29	GSM736571,GSM736521
0.699	0.475781062300031	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs2949006,rs7527939	30	GSM736599,GSM736591
-0.382	0.131002195865373	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104	31	GSM736577,GSM736573
-1.059	0.0342523452259308	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs11191580	32	GSM736611,GSM736624
-0.497	0.107646703234666	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588	33	GSM736542,GSM736511
0.221	0.297861627603084	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104,rs7527939	34	GSM736507,GSM736627
0.774	0.500125545994593	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs7527939,rs778371	35	GSM1024763
0.880	0.572708545838073	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs7085104,rs7527939	36	GSM736555,GSM736614
0.282	0.335264844339224	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs16887244,rs2949006,rs7709645	37	GSM816646,GSM736575,GSM736533
0.569	0.43874528485309	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12807809,rs2949006,rs4687552,rs6461049,rs7085104,rs7527939,rs778371	38	Lookup
0.102	0.262882746383657	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs13194053,rs7085104	39	Lookup
-1.035	0.0419818846023272	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs2949006	40	GSM816668
-0.591	0.109131179981493	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs14403,rs6461049,rs7085104,rs778371	41	GSM816636
1.923	1.18504628557807	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs10789369,rs11191580,rs13194053,rs6932590,rs7085104	42	GSM736522,GSM736570
0.224	0.285936622002899	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs13194053,rs2949006	43	GSM1008585
0.855	0.556468795294603	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs16887244,rs7085104,rs7527939	44	GSM736594,GSM736535
-1.353	0.0212731789278487	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs7940866	45	GSM816669,GSM736634,GSM736552
-0.156	0.181848065707259	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7527939	46	GSM736628,GSM736541
-1.223	0.0274024493412345	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs2949006	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.338	0.150394249781226	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs4687552,rs7085104	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.355	0.148154573653484	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6461049,rs7085104,rs778371	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
2.093	1.27858886143998	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs1006737,rs10789369,rs11098403,rs11191580,rs1198588,rs7527939	50	GSM736586,GSM736538
0.165	0.292791152196418	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs11191580,rs1198588,rs2949006,rs6932590	51	GSM816633,GSM816643,GSM736564,GSM736510
-0.514	0.111440535626971	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6932590,rs7085104	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.585	0.105843779119293	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs6461049	53	GSM736500,GSM736587
0.018	0.226505679068296	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs6932590	54	GSM736600,GSM736493
0.958	0.621679608271471	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs13194053,rs7085104,rs7709645	55	GSM736534,GSM736491
0.469	0.387333815421514	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs12991836,rs7527939	56	GSM736613,GSM736526,GSM736613,GSM736526
1.506	0.919318084551942	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs14403,rs16887244,rs7085104,rs7527939,rs7940866	57	GSM736613,GSM736526,GSM736613,GSM736526
-0.672	0.091359688882686	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs2949006	58	GSM816649,GSM736580,GSM736506
1.031	0.626845800392509	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs16887244,rs2949006	59	GSM736631,GSM736606
-0.418	0.125305989910628	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104	60	GSM736569,GSM736597
0.196	0.293704116750917	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs13194053,rs7940866	61	GSM736585,GSM736532
-0.482	0.10899334390194	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588	62	GSM736589,GSM736615
0.893	0.566917346940576	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs14403,rs7085104	63	GSM736621,GSM736550
1.681	0.9982964275818	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs7085104,rs7527939,rs7709645	64	GSM736632,GSM736528
0.433	0.370957189283867	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs7527939	65	GSM736549,GSM736557
-1.610	0	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig		66	GSM736527,GSM736548
-1.744	4.82163733276643e-17	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig		67	GSM736630,GSM736623
1.617	0.957112315275159	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs2949006,rs4129585,rs4687552,rs6461049,rs7085104,rs778371,rs7940866	68	GSM816647
-1.036	0.0331018558669455	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs1198588	69	GSM736543,GSM736539
-0.307	0.1469279330966	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7940866	70	GSM736608,GSM736617
-0.455	0.134429631437589	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs2269372,rs2949006	71	Lookup
-1.447	0.0109167740484396	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs1198588	72	Lookup
-0.770	0.0737934466461771	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs7085104	73	GSM816629
-0.426	0.125644458006345	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7527939	74	GSM736547,GSM736515
-0.037	0.222757745939696	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs14403,rs2269372,rs2949006	75	GSM736495,GSM736636
0.986	0.604082464694748	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs14403,rs1635,rs2269372,rs2949006,rs4687552,rs7085104,rs778371	76	GSM816628
1.093	0.694777128703943	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs16887244,rs7085104,rs7527939	77	GSM736602,GSM736572
1.020	0.630596770284668	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs13194053,rs7085104,rs7527939	78	GSM736524,GSM736605
0.914	0.572857321514192	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7527939,rs7709645	79	GSM736531,GSM736619
-0.125	0.190358214088862	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7527939	80	GSM736579,GSM736576
2.052	1.25528922002983	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs11191580,rs1198588,rs16887244,rs7085104,rs7527939	81	GSM736494,GSM736601
0.379	0.353460979966305	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs7527939	82	GSM736568,GSM736540
0.224	0.301401178704285	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104,rs7527939	83	GSM736516,GSM736504
-1.047	0.0576767268793016	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs4687552,rs7085104	84	GSM816642
0.883	0.577447230717817	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs16887244,rs7085104	85	GSM736499,GSM736618
-0.078	0.223665782371068	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs2949006,rs4687552,rs7085104,rs778371	86	GSM816667
0.750	0.524132639562348	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs2949006,rs4687552,rs6461049,rs7085104,rs778371	87	GSM816663
-0.539	0.113944759944393	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs7527939,rs778371	88	GSM816662,GSM736637,GSM736639
-0.207	0.188090638441608	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs6461049,rs7085104,rs778371	89	GSM816671
0.135	0.277618188248657	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs2949006,rs7085104,rs778371	90	GSM816641
0.626	0.449454529349629	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs6461049,rs7085104,rs7527939,rs778371	91	GSM816672
0.675	0.459888461668981	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104,rs7527939	92	GSM736514,GSM736563
-0.207	0.169296157450256	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs7085104,rs7527939	93	GSM736574,GSM736503
-0.407	0.126427908523036	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs1198588,rs7527939	94	GSM736612,GSM736536
0.293	0.329091553724133	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13194053,rs2949006,rs6703335,rs7085104	95	Lookup
0.468	0.403794358188662	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs12966547,rs13194053,rs2373000,rs2949006,rs7527939	96	GSM816650,GSM736560,GSM736553
0.355	0.358078464569016	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs12966547,rs13194053,rs2949006,rs7085104,rs7527939	97	GSM816650,GSM736560,GSM736553
0.456	0.384750233812153	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104,rs7527939	98	Lookup
-0.362	0.149046589669614	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs6461049,rs778371	99	GSM816630
0.299	0.326245956009359	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs7527939	100	GSM736544,GSM736584
0.913	0.58818167936046	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs6932590,rs7085104	101	GSM736517,GSM736519
-1.176	0.0337783810915844	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7085104,rs7527939	102	GSM816666
-0.253	0.175439495249727	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6461049,rs7085104,rs7527939,rs778371	103	GSM816660
-0.468	0.11404498167071	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs7940866	104	GSM816639
-1.270	0.0228820016431666	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs10489202,rs2949006	105	GSM816637,GSM816634,GSM736565,GSM736603
-1.015	0.0453520170560747	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs778371	106	GSM816637,GSM816634,GSM736565,GSM736603
-0.934	0.0406078556421128	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs7940866	107	GSM1024742,GSM1024743
-0.522	0.108220586679316	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7085104,rs7940866	108	GSM1008595
-0.140	0.185634855662306	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104	109	GSM736562,GSM736590
-0.234	0.163070665321307	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7527939	110	GSM736551,GSM736616
0.659	0.459537502410059	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104,rs7527939	111	GSM736598,GSM736633
2.590	1.64652125218698	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs13194053,rs16887244,rs7085104,rs7527939,rs7709645	112	GSM736518,GSM736596
-0.627	0.105234071802397	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13194053,rs2269372,rs7085104,rs778371	113	GSM816652
1.311	0.804911812130312	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs2269372,rs6461049,rs6932590,rs7085104,rs7527939,rs7940866	114	GSM816626
0.703	0.501147038844162	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1006737,rs11191580,rs12966547,rs2269372,rs6461049,rs7085104	115	GSM816631
1.353	0.821764471378464	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs12966547,rs7085104,rs7527939,rs7709645	116	GSM736567,GSM736520
1.029	0.649668829407055	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs7085104,rs7527939,rs7709645	117	GSM736498,GSM736546
-1.367	0.0218176839180788	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs2949006,rs7940866	118	GSM816635,GSM736545,GSM736556
0.245	0.316773142240903	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2269372,rs2949006,rs7085104,rs7527939,rs778371	119	GSM816661
1.437	0.876369010223636	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs11191580,rs1198588,rs13194053,rs16887244,rs7085104,rs7527939	120	GSM736537,GSM736625
-0.176	0.186439449370726	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs1198588,rs14403,rs2949006	121	GSM1024751,GSM1024795
-2.026	4.34294517858653e-11	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		122	GSM1008606,GSM1008605
0.702	0.491152938506269	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2373000,rs4687552,rs6461049,rs6703335,rs778371	123	GSM1008606,GSM1008605
-1.020	0.0337653784130865	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7914558	124	GSM1008594,GSM1008593
0.173	0.283463708883309	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4129585,rs7085104,rs7940866	125	GSM1008594,GSM1008593
