Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.199	GM12891	Blood	wgEncodeOpenChromDnaseGm12891AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1600249,rs840016,rs3783637,rs2841277,rs2240335,rs4810485,rs2280381,rs4937362,rs26232,rs6496667,rs2233434	12	GSM816656
2.454	GM12892	Blood	wgEncodeOpenChromDnaseGm12892AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1600249,rs3761847,rs840016,rs3783637,rs2841277,rs2240335,rs4810485,rs2280381,rs743777,rs2002842,rs2837960,rs6859219,rs4937362,rs11203203,rs2233434	13	GSM816657
3.251	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1600249,rs3761847,rs840016,rs3783637,rs2841277,rs4810485,rs2280381,rs2002842,rs6859219,rs26232,rs11203203,rs2233434	14	GSM816653
3.857	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs3783637,rs2841277,rs2240335,rs4810485,rs2280381,rs743777,rs2002842,rs6859219,rs10488631,rs13315591,rs4937362,rs881375,rs26232,rs11203203,rs2233434	15	GSM816658
2.123	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs840016,rs3783637,rs2841277,rs2240335,rs3087243,rs4810485,rs2280381,rs6859219,rs10488631,rs881375,rs26232,rs2233434	16	GSM816659
2.277	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3781913,rs840016,rs3783637,rs2841277,rs4810485,rs2280381,rs743777,rs2002842,rs6859219,rs10488631,rs3890745,rs881375,rs26232,rs2233434	17	GSM816648
2.279	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs2476601,rs840016,rs7404928,rs2841277,rs3184504,rs743777,rs881375,rs2233434	18	GSM736626,GSM736595
1.456	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs1600249,rs3783637,rs12831974,rs4937362,rs881375,rs6496667,rs2233434	19	GSM736501,GSM736492
2.359	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs2847297,rs4810485,rs2280381,rs874040,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.690	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs840016,rs2841277,rs2280381,rs743777,rs881375,rs2233434	21	GSM736604,GSM736529
3.663	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs657075,rs3761847,rs840016,rs660895,rs7404928,rs3783637,rs4810485,rs2280381,rs3184504,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	22	GSM736592,GSM1024760
4.574	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs3761847,rs840016,rs660895,rs7404928,rs3783637,rs3087243,rs6859219,rs4937362,rs881375,rs6496667,rs11203203,rs2233434	23	GSM736502,GSM1024792
0.995	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs10821944,rs2812378,rs881375,rs2233434	24	GSM736583,GSM736505
1.070	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs2280381,rs2812378,rs874040,rs881375	25	GSM816638
0.109	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs3783637,rs10821944,rs881375,rs2233434	26	GSM736509,GSM736554
1.537	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs2280381,rs2812378,rs3184504,rs743777,rs13017599,rs2233434	27	GSM1024745,GSM1024747
1.499	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs3783637,rs4810485,rs2812378,rs3184504,rs2233434	28	GSM736609,GSM736523
2.038	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs657075,rs840016,rs3783637,rs4810485,rs2812378,rs3184504,rs743777,rs2062583,rs2233434	29	GSM736571,GSM736521
2.601	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs2812378,rs3184504,rs874040,rs743777,rs2062583,rs2233434	30	GSM736599,GSM736591
0.807	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2736340,rs3783637,rs2812378,rs3184504,rs2233434	31	GSM736577,GSM736573
1.955	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs2280381,rs2812378,rs874040,rs743777,rs2062583,rs2233434	32	GSM736611,GSM736624
2.010	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs4810485,rs2280381,rs2812378,rs3184504,rs743777,rs2062583,rs2233434	33	GSM736542,GSM736511
2.790	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs4810485,rs2280381,rs2812378,rs3184504,rs874040,rs743777,rs2062583,rs2233434	34	GSM736507,GSM736627
0.996	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs2075876,rs2812378,rs3184504,rs743777,rs231735,rs12529514,rs2233434	35	GSM1024763
0.272	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs3783637,rs2812378,rs743777,rs2233434	36	GSM736555,GSM736614
3.189	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs10821944,rs4810485,rs2280381,rs2812378,rs743777,rs6859219,rs2062583,rs881375,rs26232,rs6496667,rs11203203,rs2233434	37	GSM816646,GSM736575,GSM736533
0.133	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2736340,rs840016,rs2841277,rs3093023,rs2812378,rs874040,rs743777,rs4937362,rs11203203,rs2233434,rs7155603	38	Lookup
-0.202	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs840016,rs3783637,rs743777,rs2233434	39	Lookup
0.453	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3761847,rs2841277,rs2240335,rs2280381,rs743777,rs2837960,rs6859219,rs2233434	40	GSM816668
-0.487	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs3087243,rs2002842,rs881375,rs6496667,rs2233434	41	GSM816636
-1.326	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs12831974	42	GSM736522,GSM736570
-0.640	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs840016,rs2233434	43	GSM1008585
0.101	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs657075,rs660895,rs3087243,rs2812378,rs881375,rs2233434	44	GSM736594,GSM736535
3.361	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2476601,rs3761847,rs840016,rs7404928,rs3783637,rs3087243,rs10821944,rs4810485,rs2280381,rs743777,rs2867461,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	45	GSM816669,GSM736634,GSM736552
-0.911	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs743777	46	GSM736628,GSM736541
2.384	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs4810485,rs2280381,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.866	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs7404928,rs743777,rs6859219,rs881375,rs6496667,rs2233434	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.457	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3761847,rs3783637,rs4810485,rs6859219,rs2233434	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.306	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs3087243,rs26232,rs2233434	50	GSM736586,GSM736538
3.668	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs2240335,rs10821944,rs4810485,rs2280381,rs743777,rs6859219,rs881375,rs6679677,rs26232,rs6496667,rs11203203,rs2233434,rs7155603	51	GSM816633,GSM816643,GSM736564,GSM736510
0.552	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10821944,rs4810485,rs743777,rs6859219,rs2233434,rs7155603	52	GSM816633,GSM816643,GSM736564,GSM736510
-1.392	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs840016,rs4937362,rs2233434	53	GSM736500,GSM736587
-1.244	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs743777	54	GSM736600,GSM736493
-0.056	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs10821944,rs12831974,rs881375	55	GSM736534,GSM736491
-0.405	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs657075,rs12831974,rs2233434	56	GSM736613,GSM736526,GSM736613,GSM736526
-0.718	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs743777,rs11761231	57	GSM736613,GSM736526,GSM736613,GSM736526
2.831	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs4810485,rs2280381,rs3184504,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	58	GSM816649,GSM736580,GSM736506
-0.049	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs10821944,rs2062583,rs881375	59	GSM736631,GSM736606
0.996	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs840016,rs3783637,rs12831974,rs3184504,rs743777,rs26232,rs2233434	60	GSM736569,GSM736597
2.340	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2476601,rs840016,rs3783637,rs3087243,rs743777,rs2867461,rs6859219,rs2233434	61	GSM736585,GSM736532
0.291	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs3783637,rs10821944,rs743777,rs2233434	62	GSM736589,GSM736615
0.188	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2476601,rs10821944,rs3184504,rs881375	63	GSM736621,GSM736550
-0.483	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs12831974,rs743777,rs2233434	64	GSM736632,GSM736528
1.156	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3087243,rs4810485,rs12831974,rs6859219,rs706778	65	GSM736549,GSM736557
1.698	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2240335,rs4810485,rs12831974,rs2812378,rs6859219,rs2233434	66	GSM736527,GSM736548
0.198	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs840016,rs10821944,rs6859219,rs2062583,rs2233434	67	GSM736630,GSM736623
1.011	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs3783637,rs2841277,rs2240335,rs3087243,rs743777,rs2002842,rs6859219,rs6496667,rs11203203,rs2233434	68	GSM816647
2.275	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs1957895,rs657075,rs660895,rs3783637,rs4810485,rs12831974,rs6859219,rs706778	69	GSM736543,GSM736539
2.152	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs2476601,rs3783637,rs3087243,rs10821944,rs4810485,rs743777,rs2867461,rs6859219	70	GSM736608,GSM736617
1.749	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs4810485,rs2280381,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	71	Lookup
-0.376	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs840016,rs743777,rs881375,rs2233434,rs706778	72	Lookup
0.014	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs840016,rs3087243,rs4810485,rs881375,rs2233434,rs706778	73	GSM816629
-0.238	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs840016,rs3783637,rs743777,rs2233434	74	GSM736547,GSM736515
-1.547	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs881375,rs2233434	75	GSM736495,GSM736636
1.247	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs3761847,rs840016,rs2240335,rs4810485,rs2280381,rs743777,rs4937362,rs881375,rs6679677,rs6496667,rs2233434	76	GSM816628
2.125	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs3783637,rs10821944,rs12831974,rs3184504,rs743777,rs881375,rs26232,rs2233434	77	GSM736602,GSM736572
1.147	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2476601,rs3783637,rs12831974,rs743777,rs13017599,rs6496667,rs2233434	78	GSM736524,GSM736605
-0.659	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs12831974,rs881375	79	GSM736531,GSM736619
0.698	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs2075876,rs3184504,rs743777,rs881375	80	GSM736579,GSM736576
0.721	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs657075,rs660895,rs3783637,rs743777,rs26232	81	GSM736494,GSM736601
-0.048	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs2812378,rs881375,rs2233434	82	GSM736568,GSM736540
0.215	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs2812378,rs743777,rs881375,rs2233434	83	GSM736516,GSM736504
0.688	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs840016,rs2841277,rs2240335,rs2280381,rs17374222,rs2002842,rs6859219,rs10488631,rs881375,rs11203203,rs2233434	84	GSM816642
2.733	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs657075,rs3783637,rs2812378,rs3184504,rs743777,rs2062583,rs3816587,rs26232,rs2233434	85	GSM736499,GSM736618
1.649	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2736340,rs840016,rs7404928,rs2841277,rs2240335,rs4810485,rs2280381,rs743777,rs2837960,rs6859219,rs4937362,rs11203203,rs2233434	86	GSM816667
0.801	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs42041,rs3761847,rs2841277,rs2075876,rs2280381,rs6859219,rs11761231,rs26232,rs6496667,rs2233434	87	GSM816663
2.824	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs11900673,rs3761847,rs840016,rs7404928,rs3783637,rs4810485,rs2280381,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	88	GSM816662,GSM736637,GSM736639
0.478	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs840016,rs2841277,rs2240335,rs2280381,rs881375,rs26232,rs6496667,rs2233434	89	GSM816671
0.466	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3761847,rs840016,rs3093023,rs2280381,rs881375,rs6496667,rs2233434,rs706778	90	GSM816641
-0.353	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs4810485,rs11203203,rs2233434	91	GSM816672
-1.395	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs2233434	92	GSM736514,GSM736563
0.121	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs2240335,rs12831974,rs881375,rs2233434	93	GSM736574,GSM736503
-1.237	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs10821944,rs2812378	94	GSM736612,GSM736536
-0.505	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs840016,rs2240335,rs743777,rs11203203,rs2233434	95	Lookup
2.780	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs10821944,rs4810485,rs2280381,rs12831974,rs2812378,rs3184504,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	96	GSM816650,GSM736560,GSM736553
2.590	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs10821944,rs4810485,rs2280381,rs2812378,rs3184504,rs874040,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	97	GSM816650,GSM736560,GSM736553
-1.521	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs12831974	98	Lookup
-0.560	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs840016,rs743777,rs2062583,rs4937362,rs2233434	99	GSM816630
0.330	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs10821944,rs2812378,rs6679677	100	GSM736544,GSM736584
1.400	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs657075,rs2476601,rs3783637,rs743777,rs6859219,rs2233434	101	GSM736517,GSM736519
1.720	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs840016,rs3783637,rs2841277,rs3093023,rs4810485,rs2812378,rs874040,rs743777,rs881375,rs12529514,rs2233434	102	GSM816666
1.100	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs4810485,rs2280381,rs2002842,rs6859219,rs13315591,rs4937362,rs881375,rs2233434	103	GSM816660
1.016	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs3783637,rs4810485,rs2867461,rs6859219,rs2233434	104	GSM816639
2.693	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3761847,rs840016,rs7404928,rs3783637,rs10821944,rs4810485,rs2280381,rs2812378,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	105	GSM816637,GSM816634,GSM736565,GSM736603
-0.313	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3761847,rs2812378,rs3184504,rs4937362,rs881375,rs2233434	106	GSM816637,GSM816634,GSM736565,GSM736603
1.604	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs657075,rs3783637,rs10821944,rs874040,rs2867461,rs6859219	107	GSM1024742,GSM1024743
2.073	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs3783637,rs2240335,rs3087243,rs4810485,rs6859219,rs6496667,rs2233434	108	GSM1008595
-0.300	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs3184504,rs2233434	109	GSM736562,GSM736590
1.136	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs10821944,rs12831974,rs2812378,rs881375,rs2233434	110	GSM736551,GSM736616
-1.277	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs3783637	111	GSM736598,GSM736633
0.683	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs3783637,rs10821944,rs12831974,rs881375,rs26232	112	GSM736518,GSM736596
0.390	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs840016,rs3783637,rs2240335,rs4810485,rs2280381,rs4937362,rs881375,rs6496667,rs2233434	113	GSM816652
-1.089	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs4810485,rs881375,rs2233434	114	GSM816626
0.790	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs840016,rs2240335,rs3087243,rs2847297,rs4810485,rs2280381,rs874040,rs11761231,rs881375,rs2233434	115	GSM816631
-0.278	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs657075,rs3783637,rs743777,rs881375	116	GSM736567,GSM736520
0.052	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs12831974,rs2812378,rs881375,rs2233434	117	GSM736498,GSM736546
4.102	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs2230926,rs42041,rs657075,rs2476601,rs3761847,rs840016,rs7404928,rs3783637,rs2240335,rs4810485,rs2280381,rs17374222,rs3184504,rs743777,rs6859219,rs881375,rs26232,rs6496667,rs11203203,rs2233434	118	GSM816635,GSM736545,GSM736556
0.921	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs657075,rs2736340,rs840016,rs660895,rs3783637,rs2240335,rs743777,rs4937362,rs881375,rs2233434	119	GSM816661
0.512	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs10499194,rs1600249,rs3783637,rs12831974,rs3184504,rs2062583,rs2233434	120	GSM736537,GSM736625
