Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
-0.756	4.34294517858653e-11	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
0.101	0.209811587845027	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs10761779	44	GSM736594,GSM736535
0.669	0.410535267974032	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs1169313	45	GSM816669,GSM736634,GSM736552
1.826	0.892575118624531	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	46	GSM736628,GSM736541
-0.292	0.121905078734269	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs11597390	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
4.269	2.7435820832126	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599,rs4962153,rs9467160	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
3.212	1.93391333427547	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs1780324,rs4820599	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.311	0.265190217023559	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs10761779	50	GSM736586,GSM736538
1.564	0.843219059971276	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs9467160	51	GSM816633,GSM816643,GSM736564,GSM736510
3.642	2.19239267671171	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4962153,rs9467160	52	GSM816633,GSM816643,GSM736564,GSM736510
1.359	0.637279108180515	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs4820599	53	GSM736500,GSM736587
0.554	0.337551792787828	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs10761779	54	GSM736600,GSM736493
0.470	0.316608566410471	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs10761779	55	GSM736534,GSM736491
1.786	0.885739014990902	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	56	GSM736613,GSM736526,GSM736613,GSM736526
2.359	1.28946850530677	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs2281135	57	GSM736613,GSM736526,GSM736613,GSM736526
0.693	0.425072548886001	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	58	GSM816649,GSM736580,GSM736506
3.056	1.64515631577435	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs9467160	59	GSM736631,GSM736606
0.321	0.267191253064967	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs10761779	60	GSM736569,GSM736597
3.867	2.3380313276271	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599,rs9467160	61	GSM736585,GSM736532
1.584	0.798507930984422	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	62	GSM736589,GSM736615
1.640	0.830614869787991	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	63	GSM736621,GSM736550
0.435	0.303924205619908	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs10761779	64	GSM736632,GSM736528
2.785	1.55970802285436	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599	65	GSM736549,GSM736557
1.645	0.836841995889044	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	66	GSM736527,GSM736548
0.422	0.297828373677735	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs10761779	67	GSM736630,GSM736623
2.279	1.28514257957469	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs1780324,rs4820599	68	GSM816647
2.740	1.53703585359522	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599	69	GSM736543,GSM736539
1.767	0.868986183585023	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	70	GSM736608,GSM736617
3.141	1.95486145554711	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs1169313,rs1780324,rs4820599	71	Lookup
-0.016	0.180874859145397	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs10761779	72	Lookup
0.020	0.189710542537688	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779	73	GSM816629
0.247	0.248714172820506	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs2281135	74	GSM736547,GSM736515
0.199	0.236227169716264	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs11597390	75	GSM736495,GSM736636
1.421	0.74137407132815	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs4820599,rs9467160	76	GSM816628
1.235	0.653450258044672	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	77	GSM736602,GSM736572
2.393	1.28330530400311	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs9467160	78	GSM736524,GSM736605
0.733	0.393561489365366	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs10761779	79	GSM736531,GSM736619
0.543	0.335918933119852	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs10761779	80	GSM736579,GSM736576
1.613	0.821401728686596	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	81	GSM736494,GSM736601
0.395	0.292345730321709	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs10761779	82	GSM736568,GSM736540
0.315	0.268809428456337	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs10761779	83	GSM736516,GSM736504
1.421	0.719757584120965	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs4820599,rs4962153	84	GSM816642
1.728	0.864602132008126	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	85	GSM736499,GSM736618
2.232	1.23246589084384	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs1169313,rs1780324,rs4962153	86	GSM816667
2.628	1.49763642140011	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs1780324,rs4820599,rs4962153	87	GSM816663
0.766	0.450100229966649	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs4820599	88	GSM816662,GSM736637,GSM736639
3.491	2.17696515864792	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599,rs4962153,rs9467160	89	GSM816671
1.844	0.941389463885171	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs4962153,rs9467160	90	GSM816641
0.835	0.480896622595685	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	91	GSM816672
1.908	0.947667770937304	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	92	GSM736514,GSM736563
-0.818	4.34294517858653e-11	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig		93	GSM736574,GSM736503
0.400	0.290097616279553	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs10761779	94	GSM736612,GSM736536
0.987	0.536401737567512	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs1169313	95	Lookup
0.488	0.352364008225592	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	96	GSM816650,GSM736560,GSM736553
0.321	0.297485077133564	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	97	GSM816650,GSM736560,GSM736553
1.770	0.881231057109373	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	98	Lookup
3.074	1.79718562405785	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599,rs9467160	99	GSM816630
0.438	0.300622079553265	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs10761779	100	GSM736544,GSM736584
0.356	0.283056578535878	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs11597390	101	GSM736517,GSM736519
2.780	1.62863251877483	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599,rs9467160	102	GSM816666
2.582	1.46190488459222	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs1780324,rs4820599	103	GSM816660
2.542	1.33514189358375	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599	104	GSM816639
0.695	0.424176573818511	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs4820599	105	GSM816637,GSM816634,GSM736565,GSM736603
3.826	2.43965764810021	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599,rs4962153,rs9467160	106	GSM816637,GSM816634,GSM736565,GSM736603
1.505	0.780260282626164	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs4820599	107	GSM1024742,GSM1024743
3.784	2.21311156962404	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs1780324,rs4962153	108	GSM1008595
1.835	0.919497871844347	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	109	GSM736562,GSM736590
1.792	0.897168929305295	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	110	GSM736551,GSM736616
0.560	0.346456645133571	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs10761779	111	GSM736598,GSM736633
0.702	0.384885102251162	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs10761779	112	GSM736518,GSM736596
1.245	0.680249615729167	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599	113	GSM816652
0.642	0.4083828341982	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	114	GSM816626
2.568	1.4736935609091	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs1780324,rs2281135	115	GSM816631
0.236	0.247979930062862	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs9467160	116	GSM736567,GSM736520
0.479	0.318625172204156	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs10761779	117	GSM736498,GSM736546
0.566	0.379072660142013	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	118	GSM816635,GSM736545,GSM736556
1.621	0.838881527588059	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs9467160	119	GSM816661
1.395	0.719435224764272	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390	120	GSM736537,GSM736625
-0.009	0.18265540597557	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs10761779	121	GSM1024751,GSM1024795
2.110	1.11141743474743	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs1780324,rs4820599	122	GSM1008606,GSM1008605
0.927	0.50914260641994	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11597390,rs1780324	123	GSM1008606,GSM1008605
1.588	0.782151872040189	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs4820599	124	GSM1008594,GSM1008593
2.649	1.36419794655483	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10761779,rs11597390,rs4820599	125	GSM1008594,GSM1008593
