Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
0.169	0.233309896266546	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs58370486	33	GSM736542,GSM736511
-0.916	4.82163733276643e-17	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig		34	GSM736507,GSM736627
-1.126	4.34294517858653e-11	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig		35	GSM1024763
0.250	0.254131234310363	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs58370486	36	GSM736555,GSM736614
-0.466	0.0946681802807954	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs11023139	37	GSM816646,GSM736575,GSM736533
2.076	1.18054618201606	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs112724034,rs117964204,rs58370486,rs72832584	38	Lookup
1.206	0.639170491920529	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs58370486	39	Lookup
-0.417	0.10430193240679	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	40	GSM816668
0.698	0.447948770966423	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs115102486,rs117964204,rs6738962	41	GSM816636
0.595	0.362948908502397	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs58370486	42	GSM736522,GSM736570
2.074	0.989507768542298	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs58370486	43	GSM1008585
-0.027	0.183702568322404	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs58370486	44	GSM736594,GSM736535
0.344	0.313248371531088	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	45	GSM816669,GSM736634,GSM736552
0.441	0.309053139511587	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs58370486	46	GSM736628,GSM736541
0.405	0.334082609384934	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
1.693	0.874697360402175	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs58370486,rs72832584	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.813	0.465495682395961	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs58370486	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.169	0.233641696262907	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs58370486	50	GSM736586,GSM736538
0.362	0.318557700789766	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	51	GSM816633,GSM816643,GSM736564,GSM736510
0.017	0.194417152812147	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	52	GSM816633,GSM816643,GSM736564,GSM736510
0.781	0.449438409524736	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs112724034,rs58370486	53	GSM736500,GSM736587
0.542	0.340907770209781	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs58370486	54	GSM736600,GSM736493
0.415	0.304369346305503	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs58370486	55	GSM736534,GSM736491
0.486	0.325202562539227	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs58370486	56	GSM736613,GSM736526,GSM736613,GSM736526
0.037	0.199505238638039	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs58370486	57	GSM736613,GSM736526,GSM736613,GSM736526
0.471	0.355001655815764	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	58	GSM816649,GSM736580,GSM736506
0.292	0.266199271086211	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs58370486	59	GSM736631,GSM736606
0.253	0.257079093530468	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs58370486	60	GSM736569,GSM736597
0.178	0.235295538948478	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs58370486	61	GSM736585,GSM736532
0.260	0.260450968375619	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs58370486	62	GSM736589,GSM736615
0.257	0.25671018946586	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs58370486	63	GSM736621,GSM736550
1.671	0.84819241218288	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs58370486,rs6738962	64	GSM736632,GSM736528
1.454	0.75138129516251	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs58370486,rs6738962	65	GSM736549,GSM736557
0.268	0.260450968375619	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs58370486	66	GSM736527,GSM736548
1.391	0.709565112663346	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs58370486,rs6738962	67	GSM736630,GSM736623
-0.678	0.0683535445226543	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	68	GSM816647
1.546	0.787161820008419	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs148763909,rs58370486	69	GSM736543,GSM736539
0.238	0.251226118623699	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs58370486	70	GSM736608,GSM736617
0.789	0.492262707693907	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs112724034,rs58370486	71	Lookup
-0.179	0.150051119079562	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs58370486	72	Lookup
-1.242	4.3429403569492e-11	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		73	GSM816629
1.367	0.697396449626103	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	74	GSM736547,GSM736515
1.024	0.567119971583475	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs6738962	75	GSM736495,GSM736636
-0.704	0.0660164552660798	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs112724034	76	GSM816628
0.128	0.222762005959154	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs58370486	77	GSM736602,GSM736572
1.090	0.590360923595105	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs17393344,rs58370486	78	GSM736524,GSM736605
0.723	0.401078803390981	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs58370486	79	GSM736531,GSM736619
0.471	0.317231262208698	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs58370486	80	GSM736579,GSM736576
0.219	0.247295422560786	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs58370486	81	GSM736494,GSM736601
0.275	0.263879548901892	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs58370486	82	GSM736568,GSM736540
0.184	0.237297501605578	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs58370486	83	GSM736516,GSM736504
-0.247	0.157330221212795	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs115102486,rs117964204	84	GSM816642
0.316	0.274112705449629	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs58370486	85	GSM736499,GSM736618
-0.862	0.0505510713986689	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	86	GSM816667
-0.323	0.124439340366377	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs112724034	87	GSM816663
-0.416	0.106431204952842	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs11023139	88	GSM816662,GSM736637,GSM736639
0.423	0.327515975040467	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486,rs72832584	89	GSM816671
-0.349	0.118699442710775	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	90	GSM816641
-0.358	0.115569763897568	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	91	GSM816672
0.488	0.326219082902914	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs58370486	92	GSM736514,GSM736563
0.456	0.313341911830613	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs58370486	93	GSM736574,GSM736503
0.206	0.24413727921821	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs58370486	94	GSM736612,GSM736536
-0.400	0.10874543507949	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	95	Lookup
0.166	0.259102290361455	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	96	GSM816650,GSM736560,GSM736553
0.042	0.222450178689074	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	97	GSM816650,GSM736560,GSM736553
0.328	0.277367911870731	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs58370486	98	Lookup
0.865	0.498632605034439	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs112724034,rs58370486	99	GSM816630
0.190	0.239325454723766	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs58370486	100	GSM736544,GSM736584
0.362	0.288290226442782	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs58370486	101	GSM736517,GSM736519
-0.392	0.10915857501155	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	102	GSM816666
-0.642	0.0736478505515751	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs112724034	103	GSM816660
1.036	0.558021511576637	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs58370486	104	GSM816639
0.376	0.325897282526311	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	105	GSM816637,GSM816634,GSM736565,GSM736603
-0.424	0.106029058611886	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	106	GSM816637,GSM816634,GSM736565,GSM736603
1.376	0.710381220387571	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs17393344,rs58370486	107	GSM1024742,GSM1024743
1.105	0.575146671801774	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs58370486	108	GSM1008595
0.355	0.285294700716214	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs58370486	109	GSM736562,GSM736590
0.416	0.302986039162993	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs58370486	110	GSM736551,GSM736616
0.481	0.326725411384378	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs58370486	111	GSM736598,GSM736633
1.825	0.923617733209097	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs17393344,rs58370486	112	GSM736518,GSM736596
-0.852	0.0513106805232056	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	113	GSM816652
-0.519	0.0838428323420186	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	114	GSM816626
-0.503	0.085750347819533	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486	115	GSM816631
0.134	0.225894161677477	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs58370486	116	GSM736567,GSM736520
0.346	0.285717563576506	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs58370486	117	GSM736498,GSM736546
0.327	0.307123702883968	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs11023139,rs58370486	118	GSM816635,GSM736545,GSM736556
0.343	0.308945895209066	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs112724034,rs58370486	119	GSM816661
1.142	0.603420767300507	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs17393344,rs58370486	120	GSM736537,GSM736625
0.891	0.513539708738245	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs58370486,rs6738962	121	GSM1024751,GSM1024795
0.623	0.410776742958043	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486,rs6738962	122	GSM1008606,GSM1008605
0.583	0.394073988232522	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs117964204,rs58370486	123	GSM1008606,GSM1008605
1.254	0.648540904699042	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs148763909,rs58370486	124	GSM1008594,GSM1008593
1.133	0.596187323768692	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs58370486,rs6738962	125	GSM1008594,GSM1008593
