Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.117	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs10821415	34	GSM736507,GSM736627
-0.010	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs10821415	35	GSM1024763
1.302	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	36	GSM736555,GSM736614
1.071	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415,rs4776472	37	GSM816646,GSM736575,GSM736533
-0.858	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7164883	38	Lookup
3.162	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs13376333,rs6666258,rs17042171	39	Lookup
2.034	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs13376333,rs6666258,rs10821415	40	GSM816668
2.526	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs6666258,rs1152591,rs17375901,rs7164883	41	GSM816636
0.615	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs17042171	42	GSM736522,GSM736570
-0.671	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
-0.295	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs10821415	44	GSM736594,GSM736535
0.163	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs4776472	45	GSM816669,GSM736634,GSM736552
-0.901	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig		46	GSM736628,GSM736541
1.915	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs1152591,rs10821415,rs4776472	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
2.687	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs1152591,rs10821415,rs7164883	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
1.753	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1152591,rs17375901,rs10821415	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
1.123	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415	50	GSM736586,GSM736538
1.796	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415,rs10824026,rs4776472	51	GSM816633,GSM816643,GSM736564,GSM736510
2.206	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026,rs7164883	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.922	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig		53	GSM736500,GSM736587
0.230	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs7193343	54	GSM736600,GSM736493
1.287	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs2200733,rs17042171	55	GSM736534,GSM736491
1.453	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	56	GSM736613,GSM736526,GSM736613,GSM736526
-1.080	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig		57	GSM736613,GSM736526,GSM736613,GSM736526
1.790	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs6843082,rs10821415,rs4776472	58	GSM816649,GSM736580,GSM736506
1.318	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	59	GSM736631,GSM736606
1.218	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	60	GSM736569,GSM736597
1.031	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10824026	61	GSM736585,GSM736532
1.142	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	62	GSM736589,GSM736615
3.463	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415,rs10824026,rs4776472	63	GSM736621,GSM736550
-0.976	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig		64	GSM736632,GSM736528
0.000	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs10821415	65	GSM736549,GSM736557
2.673	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026,rs4776472	66	GSM736527,GSM736548
2.261	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs17375901,rs10821415,rs17042171	67	GSM736630,GSM736623
-1.389	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		68	GSM816647
0.136	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs10821415	69	GSM736543,GSM736539
2.049	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs1152591,rs10821415,rs10824026	70	GSM736608,GSM736617
0.764	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10824026,rs4776472	71	Lookup
1.736	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs17375901,rs10824026	72	Lookup
-0.074	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343	73	GSM816629
0.182	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs10821415	74	GSM736547,GSM736515
1.629	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs13376333,rs6666258	75	GSM736495,GSM736636
1.241	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13376333,rs6666258,rs17375901	76	GSM816628
2.582	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs17375901,rs10821415,rs3807989	77	GSM736602,GSM736572
0.820	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs3807989	78	GSM736524,GSM736605
0.744	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs10821415	79	GSM736531,GSM736619
-0.877	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig		80	GSM736579,GSM736576
-0.085	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs7193343	81	GSM736494,GSM736601
1.524	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	82	GSM736568,GSM736540
1.213	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	83	GSM736516,GSM736504
1.020	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs13376333,rs6666258	84	GSM816642
0.079	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs10821415	85	GSM736499,GSM736618
2.857	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2106261,rs7193343,rs13376333,rs6666258,rs17375901,rs7164883	86	GSM816667
0.332	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17375901,rs10821415	87	GSM816663
1.464	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415,rs4776472	88	GSM816662,GSM736637,GSM736639
3.651	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2106261,rs7193343,rs13038095,rs1152591,rs10821415,rs10824026	89	GSM816671
0.787	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415	90	GSM816641
0.508	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415	91	GSM816672
0.402	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs10821415	92	GSM736514,GSM736563
-0.789	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig		93	GSM736574,GSM736503
1.338	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs10824026	94	GSM736612,GSM736536
2.366	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs13376333,rs2040862,rs10821415	95	Lookup
2.353	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10821415,rs3807989,rs17042171,rs4776472	96	GSM816650,GSM736560,GSM736553
3.542	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs1152591,rs17375901,rs10821415,rs3807989,rs17042171,rs4776472	97	GSM816650,GSM736560,GSM736553
2.668	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs3807989,rs10824026	98	Lookup
1.973	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2106261,rs10824026,rs17042171	99	GSM816630
0.182	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs10821415	100	GSM736544,GSM736584
-0.835	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig		101	GSM736517,GSM736519
2.005	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13376333,rs6666258,rs17375901,rs10824026	102	GSM816666
3.242	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs13376333,rs6666258,rs10821415,rs7164883	103	GSM816660
3.016	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2106261,rs10821415,rs10824026,rs7164883	104	GSM816639
1.497	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs1152591,rs10821415,rs4776472	105	GSM816637,GSM816634,GSM736565,GSM736603
2.424	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs6666258,rs1152591,rs10821415	106	GSM816637,GSM816634,GSM736565,GSM736603
0.133	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs13038095	107	GSM1024742,GSM1024743
0.038	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10821415	108	GSM1008595
1.524	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs3807989	109	GSM736562,GSM736590
0.098	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs10821415	110	GSM736551,GSM736616
0.367	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs10821415	111	GSM736598,GSM736633
1.371	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs3807989	112	GSM736518,GSM736596
3.560	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs13376333,rs6666258,rs1152591,rs17375901,rs10821415,rs17042171	113	GSM816652
1.110	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2040862,rs10821415,rs10824026	114	GSM816626
1.080	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1152591,rs10821415,rs4776472	115	GSM816631
1.069	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs3807989	116	GSM736567,GSM736520
1.255	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs10821415,rs3807989	117	GSM736498,GSM736546
0.918	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs3807989,rs4776472	118	GSM816635,GSM736545,GSM736556
-0.394	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17375901	119	GSM816661
0.474	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs10824026	120	GSM736537,GSM736625
0.923	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs17375901	121	GSM1024751,GSM1024795
0.640	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7193343,rs4776472	122	GSM1008606,GSM1008605
3.097	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2106261,rs6666258,rs10821415,rs10824026,rs4776472	123	GSM1008606,GSM1008605
1.455	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1152591,rs10821415	124	GSM1008594,GSM1008593
1.155	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1152591,rs10821415	125	GSM1008594,GSM1008593
