Zscore	Pvalue	Cell	Tissue	File	SNPs	Number	Accession
3.545	2.65966959000983	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs13397985,rs13401811,rs1800682,rs210142,rs2236256,rs2511714,rs4368253,rs674313,rs6858698	96	GSM816650,GSM736560,GSM736553
2.989	1.98271528113826	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs13397985,rs13401811,rs1800682,rs210142,rs2236256,rs2511714,rs674313,rs6858698	97	GSM816650,GSM736560,GSM736553
1.182	0.695340997141913	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4368253,rs6858698	98	Lookup
1.066	0.637751590665973	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs1800682,rs4368253,rs6858698	99	GSM816630
1.071	0.627809683795502	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4368253,rs6858698	100	GSM736544,GSM736584
2.530	1.54126560331529	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4368253,rs674313,rs6858698,rs735665	101	GSM736517,GSM736519
0.772	0.494849570828369	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs2511714,rs4368253,rs6858698	102	GSM816666
1.108	0.661238201319155	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13401811,rs1800682,rs391525,rs674313,rs6858698	103	GSM816660
1.556	0.887615382754377	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs2511714,rs3769825,rs6858698	104	GSM816639
2.762	1.87905126992421	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs13397985,rs13401811,rs210142,rs2236256,rs2511714,rs674313,rs6858698	105	GSM816637,GSM816634,GSM736565,GSM736603
-0.550	0.101088962270191	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17483466,rs210142	106	GSM816637,GSM816634,GSM736565,GSM736603
2.722	1.6410041524548	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs13401811,rs1800682,rs4368253,rs674313,rs6858698	107	GSM1024742,GSM1024743
3.051	1.93519583636673	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10936599,rs1800682,rs3769825,rs674313,rs6858698,rs872071	108	GSM1008595
2.157	1.20902152223224	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4368253,rs4987852,rs6858698	109	GSM736562,GSM736590
1.940	1.13829596247396	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4368253,rs4406737,rs6858698	110	GSM736551,GSM736616
2.244	1.29924527787678	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4368253,rs4406737,rs6858698	111	GSM736598,GSM736633
1.325	0.757775942737051	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4368253,rs6858698	112	GSM736518,GSM736596
0.196	0.290645618855594	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs1800682,rs210142,rs6858698	113	GSM816652
1.737	1.02620500615615	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs17483466,rs1800682,rs210142,rs4368253,rs6858698	114	GSM816626
1.633	1.01056843821435	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17483466,rs1800682,rs391525,rs6858698,rs7176508,rs735665	115	GSM816631
0.766	0.505164286230952	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4406737,rs6858698	116	GSM736567,GSM736520
1.094	0.65689638246485	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs4406737,rs6858698	117	GSM736498,GSM736546
3.414	2.34952713639076	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs13397985,rs13401811,rs210142,rs2236256,rs2511714,rs4368253,rs674313,rs6858698	118	GSM816635,GSM736545,GSM736556
1.204	0.697516141070559	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs1800682,rs210142,rs4368253,rs6858698	119	GSM816661
2.537	1.66423381353582	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs1679013,rs1800682,rs4368253,rs674313,rs6858698,rs898518	120	GSM736537,GSM736625
-0.295	0.147207730334053	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs13401811,rs6858698	121	GSM1024751,GSM1024795
3.709	2.62646701364582	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs13401811,rs1800682,rs210142,rs2511714,rs4368253,rs674313,rs6858698	122	GSM1008606,GSM1008605
1.445	0.85097960959188	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11083846,rs2511714,rs4368253,rs674313,rs6858698	123	GSM1008606,GSM1008605
0.198	0.274118868167187	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1800682,rs6858698	124	GSM1008594,GSM1008593
0.795	0.512648579942532	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1679013,rs1800682,rs6858698	125	GSM1008594,GSM1008593
