Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.066	GM18507	Blood	wgEncodeOpenChromDnaseGm18507AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs807669,rs4351,rs4841132,rs895636,rs117616209,rs2014355	14	GSM816653
-0.097	GM19238	Blood	wgEncodeOpenChromDnaseGm19238AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs1260326,rs2306786,rs4788815,rs4351,rs478093,rs4841132,rs10127775,rs117616209,rs2014355	15	GSM816658
-0.474	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1303,rs4788815,rs651007,rs12483959,rs478093,rs10500569,rs117616209,rs2014355	16	GSM816659
0.857	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs9309473,rs445925,rs4351,rs478093,rs174549,rs12051548,rs7072216,rs174548,rs10889332,rs10127775,rs10830962,rs117616209,rs2014355	17	GSM816648
0.007	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs261342,rs478093,rs964184,rs2657880,rs2280401,rs174547,rs6511720,rs117616209	18	GSM736626,GSM736595
0.036	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs261342,rs478093,rs2280401,rs2286963,rs174541,rs6511720,rs117616209	19	GSM736501,GSM736492
1.080	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs3798722,rs651007,rs445925,rs478093,rs16939881,rs895636,rs10500569,rs174547,rs10889332,rs174541,rs712964,rs7232775,rs6511720,rs10127775,rs117616209	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
-0.355	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs478093,rs964184,rs2657880,rs2286963,rs6511720,rs117616209	21	GSM736604,GSM736529
0.153	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs478093,rs895636,rs10889332,rs712964,rs4686914,rs7232775,rs6511720,rs10127775,rs117616209	22	GSM736592,GSM1024760
0.047	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs478093,rs1107366,rs2280401,rs4686914,rs6511720,rs117616209	23	GSM736502,GSM1024792
-0.773	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs478093,rs16939881,rs2057681,rs6511720,rs117616209	24	GSM736583,GSM736505
-0.593	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs478093,rs16939881,rs12507628,rs6511720,rs117616209	25	GSM816638
0.822	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs261342,rs1912826,rs478093,rs16939881,rs16850360,rs2286963,rs12507628,rs2057681,rs6511720,rs117616209	26	GSM736509,GSM736554
-0.935	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs4841132,rs16939881,rs2280401,rs6511720,rs117616209	27	GSM1024745,GSM1024747
-0.273	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs261342,rs478093,rs16939881,rs2286963,rs6511720,rs117616209	28	GSM736609,GSM736523
-0.543	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs16939881,rs2280401,rs2286963,rs6511720,rs117616209	29	GSM736571,GSM736521
0.272	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs12483959,rs16939881,rs2280401,rs6511720,rs117616209	30	GSM736599,GSM736591
-0.303	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs261342,rs807669,rs478093,rs16939881,rs6511720,rs117616209	31	GSM736577,GSM736573
-0.279	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs261342,rs16939881,rs2280401,rs2286963,rs6511720,rs117616209	32	GSM736611,GSM736624
0.293	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs651007,rs478093,rs16939881,rs2280401,rs2286963,rs6511720,rs117616209	33	GSM736542,GSM736511
0.040	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs261342,rs1912826,rs16939881,rs2280401,rs2286963,rs6511720,rs117616209	34	GSM736507,GSM736627
-0.741	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs16939881,rs174541,rs6511720,rs10127775,rs117616209,rs2738446	35	GSM1024763
-0.039	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2286963,rs6900341,rs12507628,rs2057681,rs6511720,rs117616209	36	GSM736555,GSM736614
0.421	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs478093,rs16939881,rs895636,rs2280401,rs2286963,rs10889332,rs712964,rs7232775,rs6511720,rs10127775,rs117616209	37	GSM816646,GSM736575,GSM736533
-0.324	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs10830963,rs4351,rs478093,rs4345897,rs895636,rs2194980,rs2160387,rs102275,rs6511720,rs887829,rs10127775,rs117616209,rs2014355	38	Lookup
0.864	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs261342,rs807669,rs4351,rs478093,rs2280401,rs2286963,rs2057681,rs6511720,rs117616209	39	Lookup
-0.072	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3798722,rs807669,rs651007,rs12483959,rs4351,rs478093,rs12051548,rs780092,rs6511720,rs117616209	40	GSM816668
0.519	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs1303,rs651007,rs599839,rs4351,rs478093,rs4841132,rs2657880,rs7072216,rs2108622,rs1799884,rs7232775,rs10830962,rs117616209	41	GSM816636
0.708	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs478093,rs11066280,rs2280401,rs2286963,rs12507628,rs6511720,rs117616209	42	GSM736522,GSM736570
0.111	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2280401,rs2057681,rs117616209	43	GSM1008585
0.475	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs261342,rs3798722,rs478093,rs2280401,rs2286963,rs6807064,rs2057681,rs6511720,rs10127775,rs117616209	44	GSM736594,GSM736535
1.528	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs478093,rs16939881,rs895636,rs16850360,rs2657880,rs2286963,rs10889332,rs12507628,rs712964,rs2057681,rs7232775,rs6511720,rs10127775,rs117616209	45	GSM816669,GSM736634,GSM736552
-0.842	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2057681,rs6511720,rs117616209	46	GSM736628,GSM736541
-0.137	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs4788815,rs445925,rs478093,rs895636,rs10889332,rs712964,rs7232775,rs6511720,rs10127775,rs117616209	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.693	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4788815,rs1440581,rs651007,rs4351,rs478093,rs2108622,rs712964,rs1998013,rs2297644,rs10127775,rs117616209	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.308	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3798722,rs10830963,rs651007,rs478093,rs964184,rs1107366,rs117616209,rs2014355	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.472	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs4788815,rs478093,rs12507628,rs2057681,rs6511720,rs117616209	50	GSM736586,GSM736538
0.253	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs478093,rs895636,rs2280401,rs6900341,rs10889332,rs712964,rs2057681,rs7232775,rs6511720,rs10127775,rs117616209	51	GSM816633,GSM816643,GSM736564,GSM736510
-1.171	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs478093,rs2057681,rs117616209	52	GSM816633,GSM816643,GSM736564,GSM736510
-1.812	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs478093,rs117616209,rs2014355	53	GSM736500,GSM736587
-1.152	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs2286963,rs6511720,rs117616209	54	GSM736600,GSM736493
-0.732	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs964184,rs2280401,rs12507628,rs6511720,rs117616209	55	GSM736534,GSM736491
-0.858	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2286963,rs6511720,rs117616209	56	GSM736613,GSM736526,GSM736613,GSM736526
-1.330	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs261342,rs4351,rs16939881,rs6511720,rs117616209	57	GSM736613,GSM736526,GSM736613,GSM736526
1.437	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs4788815,rs1148259,rs445925,rs478093,rs895636,rs780092,rs2280401,rs10889332,rs712964,rs2057681,rs7232775,rs6511720,rs10127775,rs117616209	58	GSM816649,GSM736580,GSM736506
-0.116	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs964184,rs174541,rs12507628,rs2057681,rs6511720,rs117616209	59	GSM736631,GSM736606
-0.415	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs2280401,rs2286963,rs6511720,rs117616209	60	GSM736569,GSM736597
0.046	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs16939881,rs2280401,rs2057681,rs6511720,rs117616209	61	GSM736585,GSM736532
-1.622	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs478093,rs6511720,rs117616209	62	GSM736589,GSM736615
-2.043	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs6511720,rs117616209	63	GSM736621,GSM736550
-0.136	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs2286963,rs2057681,rs6511720,rs117616209	64	GSM736632,GSM736528
0.423	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs1303,rs1912826,rs478093,rs2286963,rs2057681,rs6511720,rs117616209	65	GSM736549,GSM736557
0.735	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs2286963,rs1799884,rs12507628,rs2057681,rs6511720,rs117616209	66	GSM736527,GSM736548
0.058	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2168889,rs2280401,rs2286963,rs174541,rs6511720,rs117616209	67	GSM736630,GSM736623
0.263	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs807669,rs651007,rs478093,rs12051548,rs10500569,rs2280401,rs13069049,rs2057681,rs2638315,rs10127775,rs117616209,rs2738446,rs2014355	68	GSM816647
0.960	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs2657880,rs499368,rs2286963,rs2057681,rs6511720,rs887829,rs117616209	69	GSM736543,GSM736539
0.639	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs261342,rs651007,rs478093,rs16939881,rs1998013,rs2057681,rs6511720,rs117616209	70	GSM736608,GSM736617
-0.209	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs478093,rs895636,rs1799884,rs10889332,rs174541,rs712964,rs7232775,rs6511720,rs10127775,rs117616209	71	Lookup
-0.438	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs10830963,rs37369,rs478093,rs1799884,rs6511720,rs117616209	72	Lookup
-0.390	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4788815,rs10830963,rs445925,rs478093,rs10127775,rs117616209,rs2014355	73	GSM816629
-1.661	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs478093,rs6511720,rs117616209	74	GSM736547,GSM736515
0.033	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs261342,rs3798722,rs4351,rs2286963,rs1799884,rs174541,rs117616209	75	GSM736495,GSM736636
0.518	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs807669,rs651007,rs478093,rs174549,rs16939881,rs2108622,rs2280401,rs174548,rs2160387,rs2297644,rs10127775,rs117616209,rs2014355	76	GSM816628
-0.345	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs261342,rs3798722,rs478093,rs6900341,rs12507628,rs6511720,rs117616209	77	GSM736602,GSM736572
-0.118	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs261342,rs12483959,rs4351,rs478093,rs2286963,rs1998013,rs6511720,rs117616209	78	GSM736524,GSM736605
0.151	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs478093,rs6900341,rs12507628,rs6511720,rs117616209	79	GSM736531,GSM736619
-0.181	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2286963,rs174541,rs6511720,rs117616209	80	GSM736579,GSM736576
-0.650	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs16939881,rs16850360,rs6900341,rs2057681,rs6511720	81	GSM736494,GSM736601
-0.189	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs2286963,rs2057681,rs6511720,rs117616209	82	GSM736568,GSM736540
0.545	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs16939881,rs2280401,rs2286963,rs12507628,rs6511720,rs117616209	83	GSM736516,GSM736504
-0.350	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs4788815,rs807669,rs651007,rs478093,rs4841132,rs12051548,rs1799884,rs712964,rs117616209,rs2014355	84	GSM816642
-0.344	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs261342,rs16939881,rs2280401,rs2286963,rs6511720,rs117616209	85	GSM736499,GSM736618
-0.150	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs4788815,rs807669,rs478093,rs964184,rs4345897,rs2108622,rs499368,rs2280401,rs1799884,rs117616209,rs2014355	86	GSM816667
-0.383	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3798722,rs4788815,rs807669,rs651007,rs12051548,rs11066280,rs2657880,rs2297644,rs10127775,rs117616209	87	GSM816663
0.457	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs4788815,rs445925,rs478093,rs895636,rs10889332,rs712964,rs7232775,rs6511720,rs10127775,rs117616209,rs2014355	88	GSM816662,GSM736637,GSM736639
-0.268	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3798722,rs886144,rs478093,rs12051548,rs10500569,rs780092,rs2280401,rs6807064,rs2160387,rs117616209	89	GSM816671
-0.113	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs37369,rs478093,rs12051548,rs10500569,rs780092,rs10127775,rs117616209,rs2014355	90	GSM816641
-0.269	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4351,rs478093,rs895636,rs2280401,rs8396,rs2297644,rs6511720,rs2638315,rs117616209	91	GSM816672
-0.284	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs4351,rs478093,rs6511720,rs117616209	92	GSM736514,GSM736563
-0.891	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2286963,rs6511720,rs117616209	93	GSM736574,GSM736503
0.118	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs261342,rs478093,rs2286963,rs12507628,rs2057681,rs6511720,rs117616209	94	GSM736612,GSM736536
-2.078	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs478093,rs117616209,rs2014355	95	Lookup
-0.451	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs4351,rs478093,rs895636,rs10889332,rs712964,rs2057681,rs7232775,rs6511720,rs10127775,rs117616209	96	GSM816650,GSM736560,GSM736553
-0.593	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs4351,rs478093,rs895636,rs10889332,rs712964,rs2057681,rs7232775,rs6511720,rs10127775,rs117616209	97	GSM816650,GSM736560,GSM736553
-0.390	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2286963,rs2057681,rs6511720,rs117616209	98	Lookup
0.236	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs3798722,rs807669,rs651007,rs12483959,rs478093,rs2057681,rs10830962,rs117616209,rs2014355	99	GSM816630
0.123	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs261342,rs478093,rs2286963,rs12507628,rs2057681,rs6511720,rs117616209	100	GSM736544,GSM736584
-1.044	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs3798722,rs2286963,rs6511720,rs117616209	101	GSM736517,GSM736519
-1.124	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4788815,rs651007,rs478093,rs2057681,rs6511720,rs117616209,rs2014355	102	GSM816666
-0.614	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs807669,rs478093,rs964184,rs1799884,rs6807064,rs2057681,rs7232775,rs10127775,rs117616209	103	GSM816660
-0.940	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs478093,rs4345897,rs2286963,rs2057681,rs117616209	104	GSM816639
0.999	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs1912826,rs2545801,rs445925,rs478093,rs895636,rs10500569,rs2280401,rs1799884,rs10889332,rs712964,rs7232775,rs6511720,rs10127775,rs117616209	105	GSM816637,GSM816634,GSM736565,GSM736603
0.382	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs4788815,rs478093,rs10500569,rs2657880,rs6807064,rs712964,rs6511720,rs887829,rs117616209,rs2014355	106	GSM816637,GSM816634,GSM736565,GSM736603
-0.070	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs478093,rs16939881,rs174541,rs2057681,rs6511720,rs117616209	107	GSM1024742,GSM1024743
0.418	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2306786,rs3798722,rs651007,rs478093,rs16939881,rs2057681,rs6511720,rs117616209	108	GSM1008595
-0.777	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs10830963,rs478093,rs6511720,rs117616209	109	GSM736562,GSM736590
-0.444	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs478093,rs12507628,rs6511720,rs117616209	110	GSM736551,GSM736616
-1.059	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs478093,rs6511720,rs117616209	111	GSM736598,GSM736633
-0.853	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs478093,rs12507628,rs6511720,rs117616209	112	GSM736518,GSM736596
1.363	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2731672,rs4788815,rs807669,rs4351,rs478093,rs964184,rs174549,rs895636,rs2280401,rs174548,rs1799884,rs6807064,rs9924951,rs2297644,rs6511720,rs117616209,rs2014355	113	GSM816652
1.255	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs261342,rs2731672,rs4788815,rs1912826,rs807669,rs478093,rs964184,rs4841132,rs174547,rs712964,rs9924951,rs6511720,rs10127775,rs117616209,rs2014355	114	GSM816626
-0.864	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12483959,rs478093,rs12051548,rs10500569,rs2657880,rs2280401,rs2286963,rs6511720,rs117616209	115	GSM816631
-1.376	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs1912826,rs2057681,rs6511720,rs117616209	116	GSM736567,GSM736520
0.041	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs478093,rs2286963,rs6900341,rs12507628,rs6511720,rs117616209	117	GSM736498,GSM736546
0.308	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs261342,rs445925,rs478093,rs16939881,rs895636,rs2280401,rs10889332,rs712964,rs2057681,rs7232775,rs6511720,rs10127775,rs117616209	118	GSM816635,GSM736545,GSM736556
-1.876	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3798722,rs651007,rs478093,rs2057681,rs6511720,rs117616209	119	GSM816661
-0.086	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs261342,rs1912826,rs478093,rs16939881,rs16850360,rs2286963,rs12507628,rs6511720,rs117616209	120	GSM736537,GSM736625
-0.564	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs37369,rs478093,rs10500569,rs2280401,rs174541,rs6511720,rs117616209	121	GSM1024751,GSM1024795
-1.320	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1260326,rs478093,rs2108622,rs2297644,rs117616209	122	GSM1008606,GSM1008605
-0.961	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9309473,rs478093,rs16939881,rs12051548,rs4775041,rs2297644,rs117616209	123	GSM1008606,GSM1008605
