Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.581	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs6964969,rs1496766,rs11978267,rs7156960	17	GSM816648
3.385	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs6964969,rs4982731,rs7089424,rs11978267,rs7142143	18	GSM736626,GSM736595
2.445	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs4132601,rs4982731,rs7089424,rs10821936	19	GSM736501,GSM736492
1.505	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs4982731,rs3942852,rs17837497	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
0.894	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs6964969,rs4982731	21	GSM736604,GSM736529
3.244	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs4132601,rs3942852,rs7089424,rs17837497,rs17505102	22	GSM736592,GSM1024760
2.432	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs4132601,rs7089424,rs17505102	23	GSM736502,GSM1024792
0.932	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs7156960,rs12621643	24	GSM736583,GSM736505
0.102	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs11978267	25	GSM816638
0.595	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs1496766,rs563507	26	GSM736509,GSM736554
-1.330	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig		27	GSM1024745,GSM1024747
-0.488	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs7089424	28	GSM736609,GSM736523
-0.801	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs7089424	29	GSM736571,GSM736521
-0.168	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs7089424	30	GSM736599,GSM736591
-0.498	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs7089424	31	GSM736577,GSM736573
-0.424	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs7089424	32	GSM736611,GSM736624
-0.730	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs7089424	33	GSM736542,GSM736511
0.243	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs7089424	34	GSM736507,GSM736627
-0.691	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs7554607	35	GSM1024763
-0.526	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs7089424	36	GSM736555,GSM736614
1.625	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs7089424,rs17837497	37	GSM816646,GSM736575,GSM736533
-0.448	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs17079534,rs12621643	38	Lookup
-1.255	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig		39	Lookup
-0.247	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs12621643	40	GSM816668
1.278	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs4132601,rs3942852,rs17837497,rs11978267,rs12621643	41	GSM816636
-0.419	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs3942852	42	GSM736522,GSM736570
-0.852	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
0.302	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs1496766,rs7156960	44	GSM736594,GSM736535
1.692	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs7089424,rs17837497	45	GSM816669,GSM736634,GSM736552
0.955	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs7089424,rs12621643	46	GSM736628,GSM736541
1.550	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs17837497,rs563507	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-1.090	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4132601	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.540	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4132601,rs3942852,rs11978267	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.812	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs563507	50	GSM736586,GSM736538
2.934	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs4982731,rs3942852,rs7089424,rs17837497,rs546784	51	GSM816633,GSM816643,GSM736564,GSM736510
0.925	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs7554607,rs7089424	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.127	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs12621643	53	GSM736500,GSM736587
0.710	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs11155133,rs3942852	54	GSM736600,GSM736493
0.925	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs12621643,rs563507	55	GSM736534,GSM736491
1.927	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs11155133,rs7089424,rs12621643,rs563507	56	GSM736613,GSM736526,GSM736613,GSM736526
0.923	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs11155133,rs3942852,rs7089424,rs1496766	57	GSM736613,GSM736526,GSM736613,GSM736526
2.435	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs7089424,rs17837497,rs563507	58	GSM816649,GSM736580,GSM736506
0.320	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs12621643	59	GSM736631,GSM736606
0.767	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs11155133,rs7089424,rs12621643	60	GSM736569,GSM736597
0.093	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs6428370	61	GSM736585,GSM736532
0.690	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs11155133,rs7089424,rs563507	62	GSM736589,GSM736615
-0.022	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs563507	63	GSM736621,GSM736550
0.215	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs12621643	64	GSM736632,GSM736528
0.196	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs563507	65	GSM736549,GSM736557
-0.601	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs3942852	66	GSM736527,GSM736548
0.130	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs563507	67	GSM736630,GSM736623
-0.748	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1879352,rs3942852	68	GSM816647
1.812	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs1496766,rs10821936,rs563507	69	GSM736543,GSM736539
0.264	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs7089424	70	GSM736608,GSM736617
2.035	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs207954,rs17837497,rs563507	71	Lookup
0.513	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs207954,rs563507	72	Lookup
-0.666	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4132601	73	GSM816629
1.205	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs920590,rs7089424,rs12621643	74	GSM736547,GSM736515
-1.417	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig		75	GSM736495,GSM736636
1.890	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs6964969,rs4132601,rs4982731,rs11978267,rs12621643	76	GSM816628
-0.203	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs563507	77	GSM736602,GSM736572
1.585	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs7089424,rs7156960,rs12621643,rs563507	78	GSM736524,GSM736605
1.507	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs920590,rs7089424,rs12621643	79	GSM736531,GSM736619
0.332	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs11155133,rs7089424	80	GSM736579,GSM736576
0.524	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs1496766,rs563507	81	GSM736494,GSM736601
-0.497	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs7089424	82	GSM736568,GSM736540
0.921	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs12621643,rs563507	83	GSM736516,GSM736504
0.032	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs207954,rs12621643	84	GSM816642
0.157	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs4982731,rs17079534	85	GSM736499,GSM736618
-0.112	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6964969,rs3942852,rs7156960	86	GSM816667
1.898	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs6964969,rs4132601,rs207954,rs11978267,rs1881797	87	GSM816663
1.558	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs17837497	88	GSM816662,GSM736637,GSM736639
2.108	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4982731,rs3942852,rs17837497,rs11978267,rs7156960,rs17079534	89	GSM816671
2.982	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs4132601,rs4982731,rs3942852,rs17837497,rs11978267,rs12621643	90	GSM816641
1.184	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4132601,rs7089424,rs11978267,rs12621643	91	GSM816672
-0.388	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs7156960	92	GSM736514,GSM736563
2.100	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs920590,rs11155133,rs7089424,rs12621643	93	GSM736574,GSM736503
0.053	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs17505102	94	GSM736612,GSM736536
0.559	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4982731,rs3942852,rs7156960	95	Lookup
3.068	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs4982731,rs3942852,rs7089424,rs17837497,rs7156960,rs563507	96	GSM816650,GSM736560,GSM736553
3.055	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs4982731,rs3942852,rs7089424,rs17837497,rs7156960,rs12621643	97	GSM816650,GSM736560,GSM736553
0.888	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs17505102,rs12621643	98	Lookup
0.462	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6964969,rs4982731,rs17079534	99	GSM816630
2.302	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs7089424,rs17505102,rs7156960,rs12621643	100	GSM736544,GSM736584
0.276	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs1496766,rs563507	101	GSM736517,GSM736519
-1.696	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig		102	GSM816666
2.052	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs4132601,rs4982731,rs3942852,rs7554607,rs11978267	103	GSM816660
-0.670	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7089424	104	GSM816639
1.074	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs17837497	105	GSM816637,GSM816634,GSM736565,GSM736603
1.391	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4982731,rs3942852,rs11978267,rs1881797	106	GSM816637,GSM816634,GSM736565,GSM736603
0.823	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs1879352,rs3942852,rs7089424	107	GSM1024742,GSM1024743
-0.687	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3942852	108	GSM1008595
1.170	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs7156960,rs12621643	109	GSM736562,GSM736590
0.851	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs7156960,rs12621643	110	GSM736551,GSM736616
0.338	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs12621643	111	GSM736598,GSM736633
1.638	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs7089424,rs1496766,rs12621643	112	GSM736518,GSM736596
0.815	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs4982731,rs3942852,rs9290663,rs7156960	113	GSM816652
0.358	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4982731,rs3942852,rs7089424,rs7156960	114	GSM816626
-0.142	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11978267,rs10821936,rs17079534	115	GSM816631
-0.114	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs7089424,rs7156960	116	GSM736567,GSM736520
-0.638	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs7089424	117	GSM736498,GSM736546
1.109	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs2239633,rs920590,rs6964969,rs3942852,rs17837497	118	GSM816635,GSM736545,GSM736556
-0.082	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4132601,rs4982731,rs11978267	119	GSM816661
1.436	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs7089424,rs1496766,rs2089222,rs563507	120	GSM736537,GSM736625
0.627	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs207954,rs10849033,rs563507	121	GSM1024751,GSM1024795
-0.175	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3942852,rs563507	122	GSM1008606,GSM1008605
-0.859	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3942852	123	GSM1008606,GSM1008605
-1.422	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig		124	GSM1008594,GSM1008593
0.925	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1879352,rs7089424,rs10849033	125	GSM1008594,GSM1008593
