Zscore	Cell	Tissue	File	SNPs	Number	Accession
0.542	GM19239	Blood	wgEncodeOpenChromDnaseGm19239AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs12928822,rs864537,rs4819388	16	GSM816659
2.032	GM19240	Blood	wgEncodeOpenChromDnaseGm19240AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs13314993,rs12928822,rs10806425,rs296547,rs4819388,rs10936599	17	GSM816648
4.013	HL-60	Blood	HL60-DS11809.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs13098911,rs1738074,rs1033180,rs12928822,rs6441961,rs4819388,rs17035378	18	GSM736626,GSM736595
5.454	Jurkat	Blood	Jurkat-DS12659.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs2762051,rs1738074,rs4675374,rs13314993,rs12928822,rs10806425,rs296547,rs864537,rs10936599,rs17035378	19	GSM736501,GSM736492
2.272	K562	Blood	K562-all.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs2298428,rs1250552,rs1738074,rs13314993,rs653178,rs12928822,rs10936599,rs17035378	20	GSM816655,GSM1008602,GSM1008567,GSM1008601,GSM1008558,GSM1008580,GSM736629,GSM736566
4.410	NB4	Blood	NB4-DS12543.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs13098911,rs1738074,rs1033180,rs12928822,rs12727642,rs10806425,rs864537,rs17035378	21	GSM736604,GSM736529
4.373	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs9792269,rs6806528,rs13015714,rs11712165,rs1250552,rs1738074,rs4675374,rs13314993,rs12928822,rs5979785,rs864537,rs17035378	22	GSM736592,GSM1024760
5.811	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs9792269,rs13015714,rs11712165,rs1738074,rs4675374,rs3748816,rs13314993,rs5979785,rs864537,rs13010713	23	GSM736502,GSM1024792
-0.993	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs17810546	24	GSM736583,GSM736505
-0.198	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1033180,rs17810546	25	GSM816638
0.151	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs653178,rs17810546	26	GSM736509,GSM736554
-0.284	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs10936599	27	GSM1024745,GSM1024747
0.489	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs13003464,rs10936599	28	GSM736609,GSM736523
0.465	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs13003464,rs653178,rs10936599	29	GSM736571,GSM736521
0.940	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs10806425,rs10936599	30	GSM736599,GSM736591
1.276	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs13003464,rs3748816,rs10936599	31	GSM736577,GSM736573
0.471	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs12928822,rs864537	32	GSM736611,GSM736624
0.262	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs6691768,rs653178,rs10936599	33	GSM736542,GSM736511
-0.346	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs864537	34	GSM736507,GSM736627
-0.384	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs653178	35	GSM1024763
0.452	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs17810546,rs864537	36	GSM736555,GSM736614
0.870	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs11712165,rs1250552,rs1738074,rs13314993,rs12928822	37	GSM816646,GSM736575,GSM736533
-0.072	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs3748816,rs2074404,rs10806425,rs296547	38	Lookup
-0.410	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs864537	39	Lookup
-1.391	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4819388	40	GSM816668
-0.902	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs4899260,rs1250552	41	GSM816636
-0.667	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs2762051	42	GSM736522,GSM736570
-0.404	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs2298428	43	GSM1008585
4.005	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs10903122,rs13314993,rs653178,rs12928822,rs10806425,rs17810546,rs864537,rs17035378	44	GSM736594,GSM736535
3.422	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs13015714,rs11712165,rs2762051,rs13098911,rs1250552,rs1738074,rs3748816,rs13314993,rs12928822,rs10806425,rs17810546	45	GSM816669,GSM736634,GSM736552
-0.039	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs10806425,rs17810546	46	GSM736628,GSM736541
1.583	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs2762051,rs1250552,rs1738074,rs13314993,rs12928822,rs864537	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.552	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9792269,rs2074404,rs864537,rs4819388	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.097	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs864537,rs6441961	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
-0.333	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs17810546,rs864537	50	GSM736586,GSM736538
2.409	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs13015714,rs11712165,rs1250552,rs1738074,rs1033180,rs13314993,rs653178,rs12928822,rs864537	51	GSM816633,GSM816643,GSM736564,GSM736510
-0.921	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13098911	52	GSM816633,GSM816643,GSM736564,GSM736510
1.038	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs3748816,rs864537	53	GSM736500,GSM736587
2.167	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs9792269,rs2298428,rs653178,rs864537	54	GSM736600,GSM736493
0.447	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs12928822,rs17810546	55	GSM736534,GSM736491
1.519	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs1033180,rs13314993,rs17810546,rs17035378	56	GSM736613,GSM736526,GSM736613,GSM736526
1.307	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs1250552,rs1033180,rs13314993,rs17810546,rs1464510	57	GSM736613,GSM736526,GSM736613,GSM736526
2.730	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs1250552,rs1738074,rs13314993,rs653178,rs12928822,rs10806425,rs864537,rs1464510	58	GSM816649,GSM736580,GSM736506
0.675	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs12928822,rs17810546	59	GSM736631,GSM736606
1.237	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs1033180,rs17810546,rs17035378	60	GSM736569,GSM736597
2.362	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs2762051,rs13098911,rs13003464,rs864537,rs10936599	61	GSM736585,GSM736532
1.771	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs1033180,rs13314993,rs653178,rs17810546,rs17035378	62	GSM736589,GSM736615
1.895	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs1033180,rs653178,rs17810546,rs10936599,rs17035378	63	GSM736621,GSM736550
2.939	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1738074,rs13314993,rs17810546,rs864537,rs1464510	64	GSM736632,GSM736528
1.565	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs12928822,rs1464510,rs10936599	65	GSM736549,GSM736557
2.425	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs13003464,rs12928822,rs10806425,rs17810546,rs1464510	66	GSM736527,GSM736548
-0.253	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs17810546	67	GSM736630,GSM736623
1.929	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1250552,rs3748816,rs1033180,rs2074404,rs864537,rs4819388,rs10936599	68	GSM816647
-0.135	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1464510	69	GSM736543,GSM736539
1.107	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs13098911,rs864537,rs10936599	70	GSM736608,GSM736617
1.346	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs2298428,rs13003464,rs1250552,rs1738074,rs13314993,rs12928822	71	Lookup
0.663	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs10806425,rs864537,rs10936599	72	Lookup
-0.320	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs3748816	73	GSM816629
-1.086	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs1250552	74	GSM736547,GSM736515
-0.296	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs2074404,rs296547	75	GSM736495,GSM736636
-0.713	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs864537,rs4819388	76	GSM816628
-0.435	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs13314993,rs17810546	77	GSM736602,GSM736572
1.859	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs13314993,rs653178,rs12928822,rs10806425,rs17810546,rs864537	78	GSM736524,GSM736605
-0.572	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs17810546	79	GSM736531,GSM736619
1.034	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs17810546,rs1464510	80	GSM736579,GSM736576
0.905	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs653178,rs12928822,rs17810546,rs10936599	81	GSM736494,GSM736601
0.510	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs17810546,rs864537	82	GSM736568,GSM736540
-0.287	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs17810546	83	GSM736516,GSM736504
0.684	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs4899260,rs1250552,rs1738074,rs864537	84	GSM816642
-0.201	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs653178,rs864537	85	GSM736499,GSM736618
-0.615	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs2327832,rs864537	86	GSM816667
-0.119	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs12928822,rs10806425,rs4819388	87	GSM816663
1.411	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs2298428,rs1250552,rs1738074,rs13314993,rs12928822	88	GSM816662,GSM736637,GSM736639
1.511	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2762051,rs13098911,rs1033180,rs12928822,rs2074404,rs864537,rs1464510	89	GSM816671
1.016	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1250552,rs1033180,rs10806425,rs864537	90	GSM816641
-0.841	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1250552,rs17810546	91	GSM816672
-0.692	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs17810546	92	GSM736514,GSM736563
0.008	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs17810546,rs6822844	93	GSM736574,GSM736503
0.477	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs653178,rs10806425,rs17810546	94	GSM736612,GSM736536
0.074	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1033180,rs13314993,rs4819388	95	Lookup
1.555	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs1250552,rs1738074,rs13314993,rs653178,rs12928822,rs10806425,rs17810546	96	GSM816650,GSM736560,GSM736553
1.559	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs1250552,rs1738074,rs13314993,rs653178,rs12928822,rs10806425,rs17810546	97	GSM816650,GSM736560,GSM736553
1.578	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1033180,rs10806425,rs17810546	98	Lookup
-0.654	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17810546,rs4819388	99	GSM816630
-1.038	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs17810546	100	GSM736544,GSM736584
-0.264	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs653178,rs296547	101	GSM736517,GSM736519
0.206	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2298428,rs13098911,rs12928822,rs17810546	102	GSM816666
0.085	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1250552,rs12928822,rs2074404,rs4819388	103	GSM816660
-0.298	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs10806425	104	GSM816639
1.539	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs11712165,rs1250552,rs1738074,rs13314993,rs12928822,rs864537	105	GSM816637,GSM816634,GSM736565,GSM736603
0.716	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs12928822,rs12727642,rs864537	106	GSM816637,GSM816634,GSM736565,GSM736603
2.271	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs2762051,rs13098911,rs10806425,rs864537	107	GSM1024742,GSM1024743
0.930	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2327832,rs1033180,rs864537,rs10936599	108	GSM1008595
1.831	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs1033180,rs13314993,rs17810546	109	GSM736562,GSM736590
-0.133	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs17810546	110	GSM736551,GSM736616
-0.859	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs17810546	111	GSM736598,GSM736633
-0.078	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs12928822,rs17810546	112	GSM736518,GSM736596
1.909	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13015714,rs4899260,rs1250552,rs3748816,rs13314993,rs2074404,rs296547,rs17810546	113	GSM816652
-0.075	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1738074,rs12928822,rs17810546	114	GSM816626
0.342	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1250552,rs1738074,rs13314993,rs12928822,rs17810546	115	GSM816631
2.658	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs4899260,rs13098911,rs10806425,rs17810546,rs864537,rs1464510	116	GSM736567,GSM736520
1.615	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs13314993,rs12928822,rs17810546,rs864537	117	GSM736498,GSM736546
2.008	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs6806528,rs11712165,rs13003464,rs1250552,rs1738074,rs13314993,rs12928822,rs864537	118	GSM816635,GSM736545,GSM736556
-0.033	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1033180,rs13314993,rs12928822,rs17810546	119	GSM816661
1.006	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs653178,rs17810546,rs864537,rs1464510,rs17035378	120	GSM736537,GSM736625
0.087	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs13314993,rs864537	121	GSM1024751,GSM1024795
0.679	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs13098911,rs1250552,rs12928822,rs10806425	122	GSM1008606,GSM1008605
2.406	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11712165,rs1250552,rs3748816,rs653178,rs12928822,rs2074404,rs10806425	123	GSM1008606,GSM1008605
0.691	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs653178,rs2074404,rs864537	124	GSM1008594,GSM1008593
-0.244	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1738074,rs864537	125	GSM1008594,GSM1008593
