Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.634	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs846111,rs10488031,rs7616330,rs11663697,rs4698433,rs1380181,rs1483012	29	GSM736571,GSM736521
1.335	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs846111,rs10488031,rs7616330,rs4698433,rs1380181	30	GSM736599,GSM736591
1.652	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs846111,rs10488031,rs7616330,rs4698433,rs1380181,rs11752626	31	GSM736577,GSM736573
0.946	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs846111,rs10488031,rs7616330,rs1380181,rs1483012	32	GSM736611,GSM736624
1.797	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs1320976,rs7616330,rs11663697,rs4698433,rs1380181,rs1483012,rs2074518	33	GSM736542,GSM736511
0.780	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs10488031,rs7616330,rs4698433,rs1380181,rs1483012	34	GSM736507,GSM736627
-0.185	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs846111,rs7616330,rs4698433	35	GSM1024763
0.029	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs8049607,rs4698433,rs2074518	36	GSM736555,GSM736614
-0.070	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs237450,rs1348582,rs7616330,rs11663697,rs4698433,rs1380181	37	GSM816646,GSM736575,GSM736533
1.443	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs12053903,rs2074238,rs11129795,rs789852,rs3778872,rs231906,rs11663697,rs4698433,rs1483012,rs16928297	38	Lookup
0.774	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs1320976,rs12143842,rs789852,rs4698433	39	Lookup
-0.174	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs1320976,rs2074238,rs4698433,rs16928297	40	GSM816668
0.041	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs10488031,rs3778872,rs11663697,rs4657175,rs4698433,rs16928297	41	GSM816636
1.970	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs1320976,rs12143842,rs846111,rs1348582,rs8049607,rs2880058	42	GSM736522,GSM736570
0.750	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs789852,rs231906	43	GSM1008585
1.517	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs2579330,rs846111,rs3778872,rs231906,rs8049607,rs10919071,rs4698433,rs2074518	44	GSM736594,GSM736535
-0.904	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs237450,rs11663697,rs4698433,rs4725982	45	GSM816669,GSM736634,GSM736552
0.367	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs4698433,rs1380181,rs7729539	46	GSM736628,GSM736541
0.350	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs237450,rs4657178,rs11663697,rs10494366,rs4698433,rs1380181	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.457	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs846111,rs652889,rs4698433,rs1380181	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.371	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs4657178,rs4698433,rs2074518	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
0.930	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs231906,rs7616330,rs11663697,rs4698433,rs1380181	50	GSM736586,GSM736538
-0.124	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs237450,rs11663697,rs4698433,rs1380181,rs16857031,rs17155315	51	GSM816633,GSM816643,GSM736564,GSM736510
-0.935	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2074238,rs1380181	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.828	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs2074238,rs16928297	53	GSM736500,GSM736587
-0.423	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs2074238,rs4698433	54	GSM736600,GSM736493
1.368	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs6845865,rs7616330,rs8049607,rs1483012,rs2074518	55	GSM736534,GSM736491
0.394	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs6845865,rs11663697,rs4698433,rs1380181	56	GSM736613,GSM736526,GSM736613,GSM736526
0.106	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs2579330,rs1320976,rs7616330,rs1380181	57	GSM736613,GSM736526,GSM736613,GSM736526
-0.417	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs237450,rs11663697,rs4698433,rs1380181,rs10027628	58	GSM816649,GSM736580,GSM736506
-0.757	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs6845865	59	GSM736631,GSM736606
2.508	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs3757458,rs7616330,rs8049607,rs11663697,rs4698433,rs1380181,rs2074518	60	GSM736569,GSM736597
-0.299	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs4698433,rs4725982,rs2074518	61	GSM736585,GSM736532
1.703	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs6845865,rs8049607,rs11663697,rs4698433,rs1380181,rs2074518,rs17155315	62	GSM736589,GSM736615
-0.039	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs3757458,rs11663697,rs1380181	63	GSM736621,GSM736550
0.790	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs652889,rs7616330,rs4698433,rs1380181,rs2074518	64	GSM736632,GSM736528
0.804	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs9984896,rs2074238,rs231906,rs4698433,rs2074518	65	GSM736549,GSM736557
-0.242	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs231906,rs4698433,rs17155315	66	GSM736527,GSM736548
-1.407	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs17155315	67	GSM736630,GSM736623
1.755	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs4657178,rs846111,rs2074238,rs231906,rs7616330,rs12296050,rs4698433,rs4725982,rs16928297	68	GSM816647
-0.431	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs6819013,rs1380181,rs2074518	69	GSM736543,GSM736539
0.247	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs7616330,rs4698433,rs4725982,rs12576239	70	GSM736608,GSM736617
-0.782	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs237450,rs231906,rs7616330,rs11663697,rs4698433	71	Lookup
-0.258	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs7616330,rs8049607,rs6873793,rs4698433	72	Lookup
-1.283	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11663697,rs4698433	73	GSM816629
2.014	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs652889,rs8049607,rs4698433,rs1380181,rs4725982,rs2074518	74	GSM736547,GSM736515
1.118	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs12143842,rs652889,rs6845865,rs11663697,rs4698433,rs16857031	75	GSM736495,GSM736636
0.698	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs2074238,rs3778872,rs231906,rs11663697,rs12296050,rs4698433,rs16928297	76	GSM816628
0.387	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs652889,rs8049607,rs4698433,rs1380181,rs2074518	77	GSM736602,GSM736572
0.989	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs1320976,rs652889,rs6845865,rs8049607,rs11663697,rs4698433	78	GSM736524,GSM736605
1.124	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs9984896,rs652889,rs4698433,rs2074518	79	GSM736531,GSM736619
0.054	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs4698433,rs1380181,rs2074518	80	GSM736579,GSM736576
0.461	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs1348582,rs7616330,rs1380181,rs7729539	81	GSM736494,GSM736601
1.869	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs6845865,rs231906,rs7616330,rs8049607,rs1380181,rs2074518	82	GSM736568,GSM736540
0.450	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs652889,rs8049607,rs4698433,rs1380181	83	GSM736516,GSM736504
0.309	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2074238,rs11663697,rs4698433,rs16857031,rs2968864,rs16928297,rs2074518	84	GSM816642
2.001	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs4318720,rs1348582,rs7616330,rs4698433,rs1380181,rs1483012,rs17155315	85	GSM736499,GSM736618
0.235	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs237450,rs2074238,rs231906,rs7616330,rs6873793,rs4698433,rs16928297	86	GSM816667
-0.348	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs9984896,rs1320976,rs7616330,rs11663697,rs16928297	87	GSM816663
0.413	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs237450,rs2074238,rs231906,rs8049607,rs11663697,rs4698433	88	GSM816662,GSM736637,GSM736639
-0.729	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs231906,rs4698433,rs16928297	89	GSM816671
-0.014	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs237450,rs4657178,rs231906,rs8049607,rs4698433	90	GSM816641
0.467	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs1320976,rs12296050,rs4698433,rs16928297,rs2074518	91	GSM816672
2.455	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs6845865,rs3778872,rs8049607,rs11663697,rs4698433,rs1380181,rs2074518	92	GSM736514,GSM736563
1.081	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs6845865,rs8049607,rs1380181,rs2074518	93	GSM736574,GSM736503
-0.607	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs4698433,rs1380181,rs2074518	94	GSM736612,GSM736536
-0.298	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs11663697,rs4698433,rs2074518	95	Lookup
0.216	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs3757458,rs237450,rs231906,rs11663697,rs4698433,rs16857031,rs7729539	96	GSM816650,GSM736560,GSM736553
1.782	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs12143842,rs237450,rs2074238,rs6845865,rs3778872,rs231906,rs7616330,rs11663697,rs2880058,rs4698433,rs16857031	97	GSM816650,GSM736560,GSM736553
1.695	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs3757458,rs8049607,rs11663697,rs4698433,rs1380181,rs2074518	98	Lookup
1.185	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs237450,rs3778872,rs231906,rs7616330,rs11663697,rs4698433,rs17879755	99	GSM816630
-0.410	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs4698433,rs1380181,rs2074518	100	GSM736544,GSM736584
-0.313	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs4698433,rs1380181	101	GSM736517,GSM736519
-0.315	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs3778872,rs11663697,rs4698433,rs2074518	102	GSM816666
-0.375	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2074238,rs231906,rs11663697,rs4698433,rs4725982	103	GSM816660
0.171	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs6845865,rs4698433,rs4725982	104	GSM816639
0.350	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs237450,rs4657178,rs6845865,rs11663697,rs4698433,rs1380181,rs2074518	105	GSM816637,GSM816634,GSM736565,GSM736603
0.963	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs2074238,rs231906,rs7616330,rs4698433,rs1380181,rs2074518	106	GSM816637,GSM816634,GSM736565,GSM736603
-0.880	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs4698433,rs16928297	107	GSM1024742,GSM1024743
-0.343	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs4698433,rs4725982	108	GSM1008595
1.202	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs8049607,rs4698433,rs1380181,rs2074518	109	GSM736562,GSM736590
-0.295	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs4698433,rs1380181,rs2074518	110	GSM736551,GSM736616
-0.577	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs9984896,rs8049607	111	GSM736598,GSM736633
-0.771	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs8049607,rs17155315	112	GSM736518,GSM736596
0.000	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs789852,rs3778872,rs11663697,rs12296050,rs4698433,rs16928297	113	GSM816652
-0.561	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs8049607,rs11663697,rs4698433,rs16928297	114	GSM816626
0.528	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs652889,rs231906,rs8045405,rs11663697,rs12296050,rs4698433,rs12576239,rs12476289	115	GSM816631
-0.497	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs8049607,rs2880058,rs4698433	116	GSM736567,GSM736520
1.502	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs6845865,rs231906,rs7616330,rs8049607,rs4698433,rs2074518	117	GSM736498,GSM736546
-0.563	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs237450,rs11663697,rs4698433,rs4725982	118	GSM816635,GSM736545,GSM736556
-0.012	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs6845865,rs231906,rs11663697,rs4698433,rs2074518	119	GSM816661
0.115	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs652889,rs1348582,rs7616330,rs1380181,rs2074518	120	GSM736537,GSM736625
-0.403	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs4557101,rs8049607,rs10494366,rs4698433	121	GSM1024751,GSM1024795
0.577	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2074238,rs231906,rs7616330,rs11663697,rs4698433,rs12576239	122	GSM1008606,GSM1008605
0.898	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3757458,rs2074238,rs231906,rs8045405,rs4698433,rs12576239,rs2074518	123	GSM1008606,GSM1008605
3.029	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1320976,rs4657178,rs2074238,rs652889,rs6845865,rs11663697,rs4698433,rs2074518,rs17155315	124	GSM1008594,GSM1008593
1.255	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2074238,rs6845865,rs11663697,rs4698433,rs2074518,rs17155315	125	GSM1008594,GSM1008593
