Zscore	Cell	Tissue	File	SNPs	Number	Accession
-1.881	Th1	Blood	hTH1-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs12282742,rs252817,rs12321565	22	GSM736592,GSM1024760
-0.356	Th2	Blood	hTH2-DS7842.twopass.merge150.wgt10.zgt2.wig	rs10929808,rs12282742,rs252817	23	GSM736502,GSM1024792
1.507	AoAF	Blood vessel	AoAF-DS13523.twopass.merge150.wgt10.zgt2.wig	rs435746,rs4332358,rs10508558,rs10929808,rs12282742,rs252817,rs1124376,rs11239177	24	GSM736583,GSM736505
0.467	AoSMC	Blood vessel	wgEncodeOpenChromDnaseAosmcSerumfreeAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs435746,rs4332358,rs767770,rs992564,rs252817,rs11239177	25	GSM816638
1.540	HBMEC	Blood vessel	HBMEC-DS13817.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs4996815,rs4770837,rs4332358,rs10508558,rs252817,rs1124376,rs2054399,rs4143844,rs11239177	26	GSM736509,GSM736554
-1.519	HMVEC-dAd	Blood vessel	HMVEC_dAd-DS12957.hg19.twopass.merge150.wgt10.zgt2.wig	rs4949526,rs252817	27	GSM1024745,GSM1024747
-0.971	HMVEC-dBl-Ad	Blood vessel	HMVEC_dBlAd-DS13337.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs252817,rs10496702	28	GSM736609,GSM736523
-2.348	HMVEC-dBl-Neo	Blood vessel	HMVEC_dBlNeo-DS13242.twopass.merge150.wgt10.zgt2.wig	rs252817	29	GSM736571,GSM736521
-0.871	HMVEC-dLy-Ad	Blood vessel	HMVEC_dLyAd-DS13261.twopass.merge150.wgt10.zgt2.wig	rs767770,rs252817	30	GSM736599,GSM736591
-2.060	HMVEC-dLy-Neo	Blood vessel	HMVEC_dLyNeo-DS13150.twopass.merge150.wgt10.zgt2.wig	rs252817	31	GSM736577,GSM736573
-0.232	HMVEC-dNeo	Blood vessel	HMVEC_dNeo-DS12937.twopass.merge150.wgt10.zgt2.wig	rs6444931,rs10815468,rs4996815,rs252817	32	GSM736611,GSM736624
-1.050	HMVEC-LBl	Blood vessel	HMVEC_LBl-DS13372.twopass.merge150.wgt10.zgt2.wig	rs10496702,rs4143844,rs11239177	33	GSM736542,GSM736511
-1.540	HMVEC-LLy	Blood vessel	HMVEC_LLy-DS13185.twopass.merge150.wgt10.zgt2.wig	rs767770,rs252817	34	GSM736507,GSM736627
-1.487	HPAEC	Blood vessel	HPAEC-DS12916.hg19.twopass.merge150.wgt10.zgt2.wig	rs915071,rs1395103	35	GSM1024763
-0.566	HPAF	Blood vessel	HPAF-DS13411.twopass.merge150.wgt10.zgt2.wig	rs4332358,rs252817,rs1124376,rs11239177	36	GSM736555,GSM736614
-2.188	HUVEC	Blood vessel	HUVEC-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs17069122,rs252817,rs10496702	37	GSM816646,GSM736575,GSM736533
-1.023	Osteobl	Bone	wgEncodeOpenChromDnaseOsteoblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11156606,rs2235121,rs17645023,rs4770837,rs7465272,rs2018368,rs2054399,rs1107592	38	Lookup
-1.193	BE2_C	Brain	BE_2_C-DS14625.twopass.merge150.wgt10.zgt2.wig	rs17645023,rs252817,rs1107592	39	Lookup
0.319	Gliobla	Brain	wgEncodeOpenChromDnaseGlioblaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs4770837,rs11789399,rs134882,rs2058710,rs2398668,rs11880706,rs1107592	40	GSM816668
-1.023	Medullo	Brain	wgEncodeOpenChromDnaseMedulloAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11156606,rs17069122,rs6024905,rs4870684,rs6459804,rs493187,rs1107592	41	GSM816636
2.237	SK-N-MC	Brain	SK_N_MC-DS14408.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs17645023,rs17069122,rs493187,rs10929808,rs1446682,rs12282742,rs252817,rs1124376	42	GSM736522,GSM736570
-1.552	SK-N-SH	Brain	SKNSH-DS8482.twopass.merge150.wgt10.zgt2.wig		43	GSM1008585
1.297	HA-h	Brain hippocampus	HAh-DS15192.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs435746,rs17069122,rs2424635,rs10508558,rs252817,rs1124376,rs11789399,rs2054399,rs2058710	44	GSM736594,GSM736535
-1.602	HMEC	Breast	HMEC-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs11156606,rs4332358,rs252817,rs1704734	45	GSM816669,GSM736634,GSM736552
-0.240	HMF	Breast	HMF-DS13363.twopass.merge150.wgt10.zgt2.wig	rs4332358,rs252817,rs1124376,rs11239177	46	GSM736628,GSM736541
-1.230	MCF-7	Breast	MCF7-all.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs4822752,rs17069122,rs2276498,rs11168351,rs11239177	47	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
-0.523	MCF-7	Breast	wgEncodeOpenChromDnaseMcf7HypoxlacAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6459804,rs2276498,rs915071,rs2398668,rs181500,rs1107592	48	GSM816627,GSM1008581,GSM816670,GSM1008565,GSM1008603,GSM1024784,GSM1024783,GSM1024764,GSM1024767,GSM736581,GSM736588
0.555	T-47D	Breast	wgEncodeOpenChromDnaseT47dAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6444931,rs11740562,rs17645023,rs17069122,rs6459804,rs992564,rs2398668,rs1107592	49	GSM816673,GSM1008576,GSM1024762,GSM1024761
1.061	HAc	Cerebellar	HAc-DS14765.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs4949526,rs435746,rs6952808,rs2424635,rs252817,rs1124376,rs2054399	50	GSM736586,GSM736538
-2.202	HeLa-S3	Cervix	Hela-all.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs7727102,rs4822752,rs252817	51	GSM816633,GSM816643,GSM736564,GSM736510
-1.538	HeLa-S3	Cervix	wgEncodeOpenChromDnaseHelas3Ifna4hAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17176973,rs2276498	52	GSM816633,GSM816643,GSM736564,GSM736510
-0.286	Caco-2	Colon	CACO2-DS8235.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs2398668,rs1107592	53	GSM736500,GSM736587
0.583	HCT-116	Colon	HCT116-DS13551.twopass.merge150.wgt10.zgt2.wig	rs6986718,rs17069122,rs4332358,rs278567,rs252817	54	GSM736600,GSM736493
1.650	HVMF	Connective	HVMF-DS13981.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs2367911,rs17645023,rs2424635,rs10929808,rs252817,rs1124376,rs2054399,rs11239177	55	GSM736534,GSM736491
-0.179	WI-38	Embryonic lung	WI_38-DS14315.twopass.merge150.wgt10.zgt2.wig	rs2424635,rs10929808,rs252817,rs10496702	56	GSM736613,GSM736526,GSM736613,GSM736526
0.805	WI-38	Embryonic lung	WI_38_TAM-DS14323.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs28890483,rs17069122,rs4332358,rs7465272,rs10929808,rs252817,rs10496702,rs11239177	57	GSM736613,GSM736526,GSM736613,GSM736526
-0.073	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs28890483,rs17645023,rs17069122,rs6024905,rs2424635,rs1795648,rs252817,rs915071	58	GSM816649,GSM736580,GSM736506
-1.263	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs4770837,rs10508558	59	GSM736631,GSM736606
-0.125	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs4332358,rs10508558,rs10929808,rs252817,rs1124376	60	GSM736569,GSM736597
-0.638	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs4770837,rs252817,rs2054399	61	GSM736585,GSM736532
1.418	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs17645023,rs17069122,rs4332358,rs10508558,rs252817,rs2054399,rs10496702,rs11239177	62	GSM736589,GSM736615
0.534	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs4770837,rs2424635,rs252817,rs10496702,rs4143844,rs11239177	63	GSM736621,GSM736550
-0.017	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs4770837,rs4332358,rs10929808,rs252817	64	GSM736632,GSM736528
2.344	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs6986718,rs17069122,rs173896,rs4332358,rs767770,rs1795648,rs10929808,rs11789399,rs2054399	65	GSM736549,GSM736557
0.072	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs173896,rs4332358,rs10949808,rs252817	66	GSM736527,GSM736548
0.018	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs4770837,rs2424635,rs11789399,rs2054399,rs10496702	67	GSM736630,GSM736623
-0.014	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4770837,rs4870684,rs767770,rs6952808,rs6459804,rs1795648,rs2054399,rs2398668,rs1107592	68	GSM816647
0.382	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs6986718,rs17069122,rs173896,rs1795648,rs252817,rs10496702	69	GSM736543,GSM736539
-1.009	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs17645023,rs4332358,rs2054399	70	GSM736608,GSM736617
-0.688	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs4822752,rs6607284,rs6459804,rs493187,rs992564,rs915071,rs2058710	71	Lookup
-0.016	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs17002034,rs173896,rs6952808,rs493187,rs10929808,rs2058710	72	Lookup
0.247	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs17069122,rs12201676,rs6952808,rs2424635,rs493187	73	GSM816629
0.110	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs4332358,rs6952808,rs10929808,rs252817,rs11239177	74	GSM736547,GSM736515
-1.305	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs17002034,rs17069122,rs992564	75	GSM736495,GSM736636
-1.159	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4996815,rs4770837,rs6459804,rs2398668,rs830407,rs1107592	76	GSM816628
-0.085	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs4332358,rs10929808,rs252817,rs1124376,rs11239177	77	GSM736602,GSM736572
-1.186	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs4332358,rs2054399,rs11239177	78	GSM736524,GSM736605
0.248	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs4332358,rs252817,rs2054399,rs11239177	79	GSM736531,GSM736619
-0.083	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs767770,rs10929808,rs252817,rs830407	80	GSM736579,GSM736576
-0.474	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs767770,rs10508558,rs252817,rs4143844,rs11239177	81	GSM736494,GSM736601
-0.733	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs252817,rs1124376,rs11239177	82	GSM736568,GSM736540
-1.052	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs252817,rs1124376,rs11239177	83	GSM736516,GSM736504
-0.200	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4770837,rs2424635,rs6459804,rs493187,rs2058710,rs2398668,rs2044117,rs1107592	84	GSM816642
-1.968	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs252817	85	GSM736499,GSM736618
-1.839	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4770837,rs6459804,rs2058710,rs1107592	86	GSM816667
-1.845	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17002034,rs4770837,rs2398668	87	GSM816663
-1.858	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs17069122,rs173896	88	GSM816662,GSM736637,GSM736639
-1.207	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs4770837,rs4870684,rs2424635,rs2276498	89	GSM816671
-1.098	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6986718,rs17645023,rs17069122,rs6459804	90	GSM816641
-1.176	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4770837,rs6459804,rs10929808,rs2018368	91	GSM816672
0.457	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs6444931,rs767770,rs10929808,rs252817,rs2054399	92	GSM736514,GSM736563
-0.234	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs10929808,rs252817,rs1124376,rs2054399	93	GSM736574,GSM736503
1.049	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs4770837,rs2424635,rs10508558,rs252817,rs11789399,rs2054399,rs11239177	94	GSM736612,GSM736536
0.143	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs4770837,rs6459804,rs2058710,rs11880706,rs1107592	95	Lookup
-1.414	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs4332358,rs252817,rs1124376,rs11789399,rs2054399,rs11239177	96	GSM816650,GSM736560,GSM736553
-1.309	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs11156606,rs252817,rs1124376,rs2054399,rs2058710,rs1107592	97	GSM816650,GSM736560,GSM736553
-1.504	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs10508558,rs1124376	98	Lookup
-0.189	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17764205,rs4770837,rs6952808,rs6459804,rs2398668,rs11239177	99	GSM816630
0.158	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs2424635,rs10508558,rs252817,rs11789399,rs2054399,rs11239177	100	GSM736544,GSM736584
-0.658	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs17069122,rs12282742,rs252817	101	GSM736517,GSM736519
-1.134	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs1092015,rs17645023,rs4770837,rs2424635,rs11239177	102	GSM816666
0.944	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs6459804,rs1795648,rs2054399,rs915071,rs6046396,rs2398668,rs11880706,rs1107592,rs7248363	103	GSM816660
-0.155	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11156606,rs17645023,rs17069122,rs12201676,rs830407	104	GSM816639
-2.567	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs4822752,rs2054399	105	GSM816637,GSM816634,GSM736565,GSM736603
-1.102	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs4770837,rs6459804,rs2398668	106	GSM816637,GSM816634,GSM736565,GSM736603
1.297	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs173896,rs6024905,rs10508558,rs252817,rs2054399,rs830407,rs181500	107	GSM1024742,GSM1024743
0.538	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17166499,rs17645023,rs4770837,rs767770,rs6952808,rs252817,rs2054399	108	GSM1008595
0.168	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs4332358,rs6952808,rs252817,rs11239177	109	GSM736562,GSM736590
1.119	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs435746,rs4332358,rs252817,rs1124376,rs2054399,rs11239177	110	GSM736551,GSM736616
0.481	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs4332358,rs278567,rs252817,rs11789399,rs11239177	111	GSM736598,GSM736633
0.299	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs4332358,rs252817,rs1124376,rs2054399,rs11239177	112	GSM736518,GSM736596
-0.288	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7386474,rs4949526,rs17764205,rs1484642,rs17645023,rs6459804,rs2058710,rs6046396,rs2398668	113	GSM816652
0.672	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17645023,rs12201676,rs767770,rs2276498,rs1795648,rs253959,rs134882,rs2058710,rs10496702,rs1107592,rs4143844	114	GSM816626
0.074	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs17069122,rs6024905,rs4770837,rs6459804,rs2276498,rs1795648,rs10929808,rs252817,rs2058710,rs11880706	115	GSM816631
0.520	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs12745968,rs4332358,rs252817,rs1124376,rs2054399,rs10496702,rs11239177	116	GSM736567,GSM736520
1.204	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs12745968,rs435746,rs2424635,rs10929808,rs252817,rs1124376,rs10496702,rs11239177	117	GSM736498,GSM736546
-1.053	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs17002034,rs17069122,rs4770837,rs4332358,rs252817,rs2054399	118	GSM816635,GSM736545,GSM736556
-0.407	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4949526,rs4770837,rs6459804,rs1124376,rs2054399,rs2398668,rs11880706	119	GSM816661
0.291	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs435746,rs2424635,rs10508558,rs10929808,rs252817,rs1124376,rs2054399,rs4143844,rs11239177	120	GSM736537,GSM736625
1.017	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs11258317,rs12201676,rs1806864,rs6024905,rs493187,rs10929808,rs2054399,rs2058710,rs1107592	121	GSM1024751,GSM1024795
-1.037	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4822752,rs4770837,rs6459804,rs1124376	122	GSM1008606,GSM1008605
-1.883	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs4770837,rs2058710	123	GSM1008606,GSM1008605
-0.931	Ishikawa	Uterus	Ishikawa_E_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2367911,rs12282742,rs2054399	124	GSM1008594,GSM1008593
-0.060	Ishikawa	Uterus	Ishikawa_T_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs6444931,rs2367911,rs17069122,rs1124376,rs2054399	125	GSM1008594,GSM1008593
